category,hairy,lazy,slow,big,hard,fast,strong,prob
sloth,1,2,2,2,1,1,2,3.756826339745829e-7
sloth,1,2,2,2,1,2,0,0.000007659761001733996
sloth,1,2,2,2,1,2,1,0.0000011259096812735537
sloth,1,2,2,2,1,2,2,3.756826339745829e-7
sloth,1,2,2,2,2,0,0,0.000007659761001733996
sloth,1,2,2,2,2,0,1,0.0000011259096812735537
sloth,1,2,2,2,2,0,2,3.756826339745829e-7
sloth,1,2,2,2,2,1,0,0.000007659761001733996
sloth,1,2,2,2,2,1,1,0.0000011259096812735537
sloth,1,2,2,2,2,1,2,3.756826339745829e-7
sloth,1,2,2,2,2,2,0,0.000007659761001733996
sloth,1,2,2,2,2,2,1,0.0000011259096812735537
sloth,1,2,2,2,2,2,2,3.756826339745829e-7
sloth,2,0,0,0,0,0,0,3.542189496430549e-7
sloth,2,0,0,0,0,0,1,4.3687330872742944e-8
sloth,2,0,0,0,0,0,2,1.4586156554459966e-8
sloth,2,0,0,0,0,1,0,3.542189496430549e-7
sloth,2,0,0,0,0,1,1,4.3687330872742944e-8
sloth,2,0,0,0,0,1,2,1.4586156554459966e-8
sloth,2,0,0,0,0,2,0,3.542189496430549e-7
sloth,2,0,0,0,0,2,1,4.3687330872742944e-8
sloth,2,0,0,0,0,2,2,1.4586156554459966e-8
sloth,2,0,0,0,1,0,0,3.542189496430549e-7
sloth,2,0,0,0,1,0,1,4.3687330872742944e-8
sloth,2,0,0,0,1,0,2,1.4586156554459966e-8
sloth,2,0,0,0,1,1,0,3.542189496430549e-7
sloth,2,0,0,0,1,1,1,4.3687330872742944e-8
sloth,2,0,0,0,1,1,2,1.4586156554459966e-8
sloth,2,0,0,0,1,2,0,3.542189496430549e-7
sloth,2,0,0,0,1,2,1,4.3687330872742944e-8
sloth,2,0,0,0,1,2,2,1.4586156554459966e-8
sloth,2,0,0,0,2,0,0,3.542189496430549e-7
sloth,2,0,0,0,2,0,1,4.3687330872742944e-8
sloth,2,0,0,0,2,0,2,1.4586156554459966e-8
sloth,2,0,0,0,2,1,0,3.542189496430549e-7
sloth,2,0,0,0,2,1,1,4.3687330872742944e-8
sloth,2,0,0,0,2,1,2,1.4586156554459966e-8
sloth,2,0,0,0,2,2,0,3.542189496430549e-7
sloth,2,0,0,0,2,2,1,4.3687330872742944e-8
sloth,2,0,0,0,2,2,2,1.4586156554459966e-8
sloth,2,0,0,1,0,0,0,3.542189496430549e-7
sloth,2,0,0,1,0,0,1,4.3687330872742944e-8
sloth,2,0,0,1,0,0,2,1.4586156554459966e-8
sloth,2,0,0,1,0,1,0,3.542189496430549e-7
sloth,2,0,0,1,0,1,1,4.3687330872742944e-8
sloth,2,0,0,1,0,1,2,1.4586156554459966e-8
sloth,2,0,0,1,0,2,0,3.542189496430549e-7
sloth,2,0,0,1,0,2,1,4.3687330872742944e-8
sloth,2,0,0,1,0,2,2,1.4586156554459966e-8
sloth,2,0,0,1,1,0,0,3.542189496430549e-7
sloth,2,0,0,1,1,0,1,4.3687330872742944e-8
sloth,2,0,0,1,1,0,2,1.4586156554459966e-8
sloth,2,0,0,1,1,1,0,3.542189496430549e-7
sloth,2,0,0,1,1,1,1,4.3687330872742944e-8
sloth,2,0,0,1,1,1,2,1.4586156554459966e-8
sloth,2,0,0,1,1,2,0,3.542189496430549e-7
sloth,2,0,0,1,1,2,1,4.3687330872742944e-8
sloth,2,0,0,1,1,2,2,1.4586156554459966e-8
sloth,2,0,0,1,2,0,0,3.542189496430549e-7
sloth,2,0,0,1,2,0,1,4.3687330872742944e-8
sloth,2,0,0,1,2,0,2,1.4586156554459966e-8
sloth,2,0,0,1,2,1,0,3.542189496430549e-7
sloth,2,0,0,1,2,1,1,4.3687330872742944e-8
sloth,2,0,0,1,2,1,2,1.4586156554459966e-8
sloth,2,0,0,1,2,2,0,3.542189496430549e-7
sloth,2,0,0,1,2,2,1,4.3687330872742944e-8
sloth,2,0,0,1,2,2,2,1.4586156554459966e-8
sloth,2,0,0,2,0,0,0,3.542189496430549e-7
sloth,2,0,0,2,0,0,1,4.3687330872742944e-8
sloth,2,0,0,2,0,0,2,1.4586156554459966e-8
sloth,2,0,0,2,0,1,0,3.542189496430549e-7
sloth,2,0,0,2,0,1,1,4.3687330872742944e-8
sloth,2,0,0,2,0,1,2,1.4586156554459966e-8
sloth,2,0,0,2,0,2,0,3.542189496430549e-7
sloth,2,0,0,2,0,2,1,4.3687330872742944e-8
sloth,2,0,0,2,0,2,2,1.4586156554459966e-8
sloth,2,0,0,2,1,0,0,3.542189496430549e-7
sloth,2,0,0,2,1,0,1,4.3687330872742944e-8
sloth,2,0,0,2,1,0,2,1.4586156554459966e-8
sloth,2,0,0,2,1,1,0,3.542189496430549e-7
sloth,2,0,0,2,1,1,1,4.3687330872742944e-8
sloth,2,0,0,2,1,1,2,1.4586156554459966e-8
sloth,2,0,0,2,1,2,0,3.542189496430549e-7
sloth,2,0,0,2,1,2,1,4.3687330872742944e-8
sloth,2,0,0,2,1,2,2,1.4586156554459966e-8
sloth,2,0,0,2,2,0,0,3.542189496430549e-7
sloth,2,0,0,2,2,0,1,4.3687330872742944e-8
sloth,2,0,0,2,2,0,2,1.4586156554459966e-8
sloth,2,0,0,2,2,1,0,3.542189496430549e-7
sloth,2,0,0,2,2,1,1,4.3687330872742944e-8
sloth,2,0,0,2,2,1,2,1.4586156554459966e-8
sloth,2,0,0,2,2,2,0,3.542189496430549e-7
sloth,2,0,0,2,2,2,1,4.3687330872742944e-8
sloth,2,0,0,2,2,2,2,1.4586156554459966e-8
sloth,2,0,1,0,0,0,0,7.070946532506007e-7
sloth,2,0,1,0,0,0,1,8.708682330930525e-8
sloth,2,0,1,0,0,0,2,2.907636696352638e-8
sloth,2,0,1,0,0,1,0,7.070946532506007e-7
sloth,2,0,1,0,0,1,1,8.708682330930525e-8
sloth,2,0,1,0,0,1,2,2.907636696352638e-8
sloth,2,0,1,0,0,2,0,7.070946532506007e-7
sloth,2,0,1,0,0,2,1,8.708682330930525e-8
sloth,2,0,1,0,0,2,2,2.907636696352638e-8
sloth,2,0,1,0,1,0,0,7.070946532506007e-7
sloth,2,0,1,0,1,0,1,8.708682330930525e-8
sloth,2,0,1,0,1,0,2,2.907636696352638e-8
sloth,2,0,1,0,1,1,0,7.070946532506007e-7
sloth,2,0,1,0,1,1,1,8.708682330930525e-8
sloth,2,0,1,0,1,1,2,2.907636696352638e-8
sloth,2,0,1,0,1,2,0,7.070946532506007e-7
sloth,2,0,1,0,1,2,1,8.708682330930525e-8
sloth,2,0,1,0,1,2,2,2.907636696352638e-8
sloth,2,0,1,0,2,0,0,7.070946532506007e-7
sloth,2,0,1,0,2,0,1,8.708682330930525e-8
sloth,2,0,1,0,2,0,2,2.907636696352638e-8
sloth,2,0,1,0,2,1,0,7.070946532506007e-7
sloth,2,0,1,0,2,1,1,8.708682330930525e-8
sloth,2,0,1,0,2,1,2,2.907636696352638e-8
sloth,2,0,1,0,2,2,0,7.070946532506007e-7
sloth,2,0,1,0,2,2,1,8.708682330930525e-8
sloth,2,0,1,0,2,2,2,2.907636696352638e-8
sloth,2,0,1,1,0,0,0,7.070946532506007e-7
sloth,2,0,1,1,0,0,1,8.708682330930525e-8
sloth,2,0,1,1,0,0,2,2.907636696352638e-8
sloth,2,0,1,1,0,1,0,7.070946532506007e-7
sloth,2,0,1,1,0,1,1,8.708682330930525e-8
sloth,2,0,1,1,0,1,2,2.907636696352638e-8
sloth,2,0,1,1,0,2,0,7.070946532506007e-7
sloth,2,0,1,1,0,2,1,8.708682330930525e-8
sloth,2,0,1,1,0,2,2,2.907636696352638e-8
sloth,2,0,1,1,1,0,0,7.070946532506007e-7
sloth,2,0,1,1,1,0,1,8.708682330930525e-8
sloth,2,0,1,1,1,0,2,2.907636696352638e-8
sloth,2,0,1,1,1,1,0,7.070946532506007e-7
sloth,2,0,1,1,1,1,1,8.708682330930525e-8
sloth,2,0,1,1,1,1,2,2.907636696352638e-8
sloth,2,0,1,1,1,2,0,7.070946532506007e-7
sloth,2,0,1,1,1,2,1,8.708682330930525e-8
sloth,2,0,1,1,1,2,2,2.907636696352638e-8
sloth,2,0,1,1,2,0,0,7.070946532506007e-7
sloth,2,0,1,1,2,0,1,8.708682330930525e-8
sloth,2,0,1,1,2,0,2,2.907636696352638e-8
sloth,2,0,1,1,2,1,0,7.070946532506007e-7
sloth,2,0,1,1,2,1,1,8.708682330930525e-8
sloth,2,0,1,1,2,1,2,2.907636696352638e-8
sloth,2,0,1,1,2,2,0,7.070946532506007e-7
sloth,2,0,1,1,2,2,1,8.708682330930525e-8
sloth,2,0,1,1,2,2,2,2.907636696352638e-8
sloth,2,0,1,2,0,0,0,7.070946532506007e-7
sloth,2,0,1,2,0,0,1,8.708682330930525e-8
sloth,2,0,1,2,0,0,2,2.907636696352638e-8
sloth,2,0,1,2,0,1,0,7.070946532506007e-7
sloth,2,0,1,2,0,1,1,8.708682330930525e-8
sloth,2,0,1,2,0,1,2,2.907636696352638e-8
sloth,2,0,1,2,0,2,0,7.070946532506007e-7
sloth,2,0,1,2,0,2,1,8.708682330930525e-8
sloth,2,0,1,2,0,2,2,2.907636696352638e-8
sloth,2,0,1,2,1,0,0,7.070946532506007e-7
sloth,2,0,1,2,1,0,1,8.708682330930525e-8
sloth,2,0,1,2,1,0,2,2.907636696352638e-8
sloth,2,0,1,2,1,1,0,7.070946532506007e-7
sloth,2,0,1,2,1,1,1,8.708682330930525e-8
sloth,2,0,1,2,1,1,2,2.907636696352638e-8
sloth,2,0,1,2,1,2,0,7.070946532506007e-7
sloth,2,0,1,2,1,2,1,8.708682330930525e-8
sloth,2,0,1,2,1,2,2,2.907636696352638e-8
sloth,2,0,1,2,2,0,0,7.070946532506007e-7
sloth,2,0,1,2,2,0,1,8.708682330930525e-8
sloth,2,0,1,2,2,0,2,2.907636696352638e-8
sloth,2,0,1,2,2,1,0,7.070946532506007e-7
sloth,2,0,1,2,2,1,1,8.708682330930525e-8
sloth,2,0,1,2,2,1,2,2.907636696352638e-8
sloth,2,0,1,2,2,2,0,7.070946532506007e-7
sloth,2,0,1,2,2,2,1,8.708682330930525e-8
sloth,2,0,1,2,2,2,2,2.907636696352638e-8
sloth,2,0,2,0,0,0,0,0.000007659761001733996
sloth,2,0,2,0,0,0,1,0.0000011259096812735537
sloth,2,0,2,0,0,0,2,3.756826339745829e-7
sloth,2,0,2,0,0,1,0,0.000007659761001733996
sloth,2,0,2,0,0,1,1,0.0000011259096812735537
sloth,2,0,2,0,0,1,2,3.756826339745829e-7
sloth,2,0,2,0,0,2,0,0.000007659761001733996
sloth,2,0,2,0,0,2,1,0.0000011259096812735537
sloth,2,0,2,0,0,2,2,3.756826339745829e-7
sloth,2,0,2,0,1,0,0,0.000007659761001733996
sloth,2,0,2,0,1,0,1,0.0000011259096812735537
sloth,2,0,2,0,1,0,2,3.756826339745829e-7
sloth,2,0,2,0,1,1,0,0.000007659761001733996
sloth,2,0,2,0,1,1,1,0.0000011259096812735537
sloth,2,0,2,0,1,1,2,3.756826339745829e-7
sloth,2,0,2,0,1,2,0,0.000007659761001733996
sloth,2,0,2,0,1,2,1,0.0000011259096812735537
sloth,2,0,2,0,1,2,2,3.756826339745829e-7
sloth,2,0,2,0,2,0,0,0.000007659761001733996
sloth,2,0,2,0,2,0,1,0.0000011259096812735537
sloth,2,0,2,0,2,0,2,3.756826339745829e-7
sloth,2,0,2,0,2,1,0,0.000007659761001733996
sloth,2,0,2,0,2,1,1,0.0000011259096812735537
sloth,2,0,2,0,2,1,2,3.756826339745829e-7
sloth,2,0,2,0,2,2,0,0.000007659761001733996
sloth,2,0,2,0,2,2,1,0.0000011259096812735537
sloth,2,0,2,0,2,2,2,3.756826339745829e-7
sloth,2,0,2,1,0,0,0,0.000007659761001733996
sloth,2,0,2,1,0,0,1,0.0000011259096812735537
sloth,2,0,2,1,0,0,2,3.756826339745829e-7
sloth,2,0,2,1,0,1,0,0.000007659761001733996
sloth,2,0,2,1,0,1,1,0.0000011259096812735537
sloth,2,0,2,1,0,1,2,3.756826339745829e-7
sloth,2,0,2,1,0,2,0,0.000007659761001733996
sloth,2,0,2,1,0,2,1,0.0000011259096812735537
sloth,2,0,2,1,0,2,2,3.756826339745829e-7
sloth,2,0,2,1,1,0,0,0.000007659761001733996
sloth,2,0,2,1,1,0,1,0.0000011259096812735537
sloth,2,0,2,1,1,0,2,3.756826339745829e-7
sloth,2,0,2,1,1,1,0,0.000007659761001733996
sloth,2,0,2,1,1,1,1,0.0000011259096812735537
sloth,2,0,2,1,1,1,2,3.756826339745829e-7
sloth,2,0,2,1,1,2,0,0.000007659761001733996
sloth,2,0,2,1,1,2,1,0.0000011259096812735537
sloth,2,0,2,1,1,2,2,3.756826339745829e-7
sloth,2,0,2,1,2,0,0,0.000007659761001733996
sloth,2,0,2,1,2,0,1,0.0000011259096812735537
sloth,2,0,2,1,2,0,2,3.756826339745829e-7
sloth,2,0,2,1,2,1,0,0.000007659761001733996
sloth,2,0,2,1,2,1,1,0.0000011259096812735537
sloth,2,0,2,1,2,1,2,3.756826339745829e-7
sloth,2,0,2,1,2,2,0,0.000007659761001733996
sloth,2,0,2,1,2,2,1,0.0000011259096812735537
sloth,2,0,2,1,2,2,2,3.756826339745829e-7
sloth,2,0,2,2,0,0,0,0.000007659761001733996
sloth,2,0,2,2,0,0,1,0.0000011259096812735537
sloth,2,0,2,2,0,0,2,3.756826339745829e-7
sloth,2,0,2,2,0,1,0,0.000007659761001733996
sloth,2,0,2,2,0,1,1,0.0000011259096812735537
sloth,2,0,2,2,0,1,2,3.756826339745829e-7
sloth,2,0,2,2,0,2,0,0.000007659761001733996
sloth,2,0,2,2,0,2,1,0.0000011259096812735537
sloth,2,0,2,2,0,2,2,3.756826339745829e-7
sloth,2,0,2,2,1,0,0,0.000007659761001733996
sloth,2,0,2,2,1,0,1,0.0000011259096812735537
sloth,2,0,2,2,1,0,2,3.756826339745829e-7
sloth,2,0,2,2,1,1,0,0.000007659761001733996
sloth,2,0,2,2,1,1,1,0.0000011259096812735537
sloth,2,0,2,2,1,1,2,3.756826339745829e-7
sloth,2,0,2,2,1,2,0,0.000007659761001733996
sloth,2,0,2,2,1,2,1,0.0000011259096812735537
sloth,2,0,2,2,1,2,2,3.756826339745829e-7
sloth,2,0,2,2,2,0,0,0.000007659761001733996
sloth,2,0,2,2,2,0,1,0.0000011259096812735537
sloth,2,0,2,2,2,0,2,3.756826339745829e-7
sloth,2,0,2,2,2,1,0,0.000007659761001733996
sloth,2,0,2,2,2,1,1,0.0000011259096812735537
sloth,2,0,2,2,2,1,2,3.756826339745829e-7
sloth,2,0,2,2,2,2,0,0.000007659761001733996
sloth,2,0,2,2,2,2,1,0.0000011259096812735537
sloth,2,0,2,2,2,2,2,3.756826339745829e-7
sloth,2,1,0,0,0,0,0,3.542189496430549e-7
sloth,2,1,0,0,0,0,1,4.3687330872742944e-8
sloth,2,1,0,0,0,0,2,1.4586156554459966e-8
sloth,2,1,0,0,0,1,0,3.542189496430549e-7
sloth,2,1,0,0,0,1,1,4.3687330872742944e-8
sloth,2,1,0,0,0,1,2,1.4586156554459966e-8
sloth,2,1,0,0,0,2,0,3.542189496430549e-7
sloth,2,1,0,0,0,2,1,4.3687330872742944e-8
sloth,2,1,0,0,0,2,2,1.4586156554459966e-8
sloth,2,1,0,0,1,0,0,3.542189496430549e-7
sloth,2,1,0,0,1,0,1,4.3687330872742944e-8
sloth,2,1,0,0,1,0,2,1.4586156554459966e-8
sloth,2,1,0,0,1,1,0,3.542189496430549e-7
sloth,2,1,0,0,1,1,1,4.3687330872742944e-8
sloth,2,1,0,0,1,1,2,1.4586156554459966e-8
sloth,2,1,0,0,1,2,0,3.542189496430549e-7
sloth,2,1,0,0,1,2,1,4.3687330872742944e-8
sloth,2,1,0,0,1,2,2,1.4586156554459966e-8
sloth,2,1,0,0,2,0,0,3.542189496430549e-7
sloth,2,1,0,0,2,0,1,4.3687330872742944e-8
sloth,2,1,0,0,2,0,2,1.4586156554459966e-8
sloth,2,1,0,0,2,1,0,3.542189496430549e-7
sloth,2,1,0,0,2,1,1,4.3687330872742944e-8
sloth,2,1,0,0,2,1,2,1.4586156554459966e-8
sloth,2,1,0,0,2,2,0,3.542189496430549e-7
sloth,2,1,0,0,2,2,1,4.3687330872742944e-8
sloth,2,1,0,0,2,2,2,1.4586156554459966e-8
sloth,2,1,0,1,0,0,0,3.542189496430549e-7
sloth,2,1,0,1,0,0,1,4.3687330872742944e-8
sloth,2,1,0,1,0,0,2,1.4586156554459966e-8
sloth,2,1,0,1,0,1,0,3.542189496430549e-7
sloth,2,1,0,1,0,1,1,4.3687330872742944e-8
sloth,2,1,0,1,0,1,2,1.4586156554459966e-8
sloth,2,1,0,1,0,2,0,3.542189496430549e-7
sloth,2,1,0,1,0,2,1,4.3687330872742944e-8
sloth,2,1,0,1,0,2,2,1.4586156554459966e-8
sloth,2,1,0,1,1,0,0,3.542189496430549e-7
sloth,2,1,0,1,1,0,1,4.3687330872742944e-8
sloth,2,1,0,1,1,0,2,1.4586156554459966e-8
sloth,2,1,0,1,1,1,0,3.542189496430549e-7
sloth,2,1,0,1,1,1,1,4.3687330872742944e-8
sloth,2,1,0,1,1,1,2,1.4586156554459966e-8
sloth,2,1,0,1,1,2,0,3.542189496430549e-7
sloth,2,1,0,1,1,2,1,4.3687330872742944e-8
sloth,2,1,0,1,1,2,2,1.4586156554459966e-8
sloth,2,1,0,1,2,0,0,3.542189496430549e-7
sloth,2,1,0,1,2,0,1,4.3687330872742944e-8
sloth,2,1,0,1,2,0,2,1.4586156554459966e-8
sloth,2,1,0,1,2,1,0,3.542189496430549e-7
sloth,2,1,0,1,2,1,1,4.3687330872742944e-8
sloth,2,1,0,1,2,1,2,1.4586156554459966e-8
sloth,2,1,0,1,2,2,0,3.542189496430549e-7
sloth,2,1,0,1,2,2,1,4.3687330872742944e-8
sloth,2,1,0,1,2,2,2,1.4586156554459966e-8
sloth,2,1,0,2,0,0,0,3.542189496430549e-7
sloth,2,1,0,2,0,0,1,4.3687330872742944e-8
sloth,2,1,0,2,0,0,2,1.4586156554459966e-8
sloth,2,1,0,2,0,1,0,3.542189496430549e-7
sloth,2,1,0,2,0,1,1,4.3687330872742944e-8
sloth,2,1,0,2,0,1,2,1.4586156554459966e-8
sloth,2,1,0,2,0,2,0,3.542189496430549e-7
sloth,2,1,0,2,0,2,1,4.3687330872742944e-8
sloth,2,1,0,2,0,2,2,1.4586156554459966e-8
sloth,2,1,0,2,1,0,0,3.542189496430549e-7
sloth,2,1,0,2,1,0,1,4.3687330872742944e-8
sloth,2,1,0,2,1,0,2,1.4586156554459966e-8
sloth,2,1,0,2,1,1,0,3.542189496430549e-7
sloth,2,1,0,2,1,1,1,4.3687330872742944e-8
sloth,2,1,0,2,1,1,2,1.4586156554459966e-8
sloth,2,1,0,2,1,2,0,3.542189496430549e-7
sloth,2,1,0,2,1,2,1,4.3687330872742944e-8
sloth,2,1,0,2,1,2,2,1.4586156554459966e-8
sloth,2,1,0,2,2,0,0,3.542189496430549e-7
sloth,2,1,0,2,2,0,1,4.3687330872742944e-8
sloth,2,1,0,2,2,0,2,1.4586156554459966e-8
sloth,2,1,0,2,2,1,0,3.542189496430549e-7
sloth,2,1,0,2,2,1,1,4.3687330872742944e-8
sloth,2,1,0,2,2,1,2,1.4586156554459966e-8
sloth,2,1,0,2,2,2,0,3.542189496430549e-7
sloth,2,1,0,2,2,2,1,4.3687330872742944e-8
sloth,2,1,0,2,2,2,2,1.4586156554459966e-8
sloth,2,1,1,0,0,0,0,7.070946532506007e-7
sloth,2,1,1,0,0,0,1,8.708682330930525e-8
sloth,2,1,1,0,0,0,2,2.907636696352638e-8
sloth,2,1,1,0,0,1,0,7.070946532506007e-7
sloth,2,1,1,0,0,1,1,8.708682330930525e-8
sloth,2,1,1,0,0,1,2,2.907636696352638e-8
sloth,2,1,1,0,0,2,0,7.070946532506007e-7
sloth,2,1,1,0,0,2,1,8.708682330930525e-8
sloth,2,1,1,0,0,2,2,2.907636696352638e-8
sloth,2,1,1,0,1,0,0,7.070946532506007e-7
sloth,2,1,1,0,1,0,1,8.708682330930525e-8
sloth,2,1,1,0,1,0,2,2.907636696352638e-8
sloth,2,1,1,0,1,1,0,7.070946532506007e-7
sloth,2,1,1,0,1,1,1,8.708682330930525e-8
sloth,2,1,1,0,1,1,2,2.907636696352638e-8
sloth,2,1,1,0,1,2,0,7.070946532506007e-7
sloth,2,1,1,0,1,2,1,8.708682330930525e-8
sloth,2,1,1,0,1,2,2,2.907636696352638e-8
sloth,2,1,1,0,2,0,0,7.070946532506007e-7
sloth,2,1,1,0,2,0,1,8.708682330930525e-8
sloth,2,1,1,0,2,0,2,2.907636696352638e-8
sloth,2,1,1,0,2,1,0,7.070946532506007e-7
sloth,2,1,1,0,2,1,1,8.708682330930525e-8
sloth,2,1,1,0,2,1,2,2.907636696352638e-8
sloth,2,1,1,0,2,2,0,7.070946532506007e-7
sloth,2,1,1,0,2,2,1,8.708682330930525e-8
sloth,2,1,1,0,2,2,2,2.907636696352638e-8
sloth,2,1,1,1,0,0,0,7.070946532506007e-7
sloth,2,1,1,1,0,0,1,8.708682330930525e-8
sloth,2,1,1,1,0,0,2,2.907636696352638e-8
sloth,2,1,1,1,0,1,0,7.070946532506007e-7
sloth,2,1,1,1,0,1,1,8.708682330930525e-8
sloth,2,1,1,1,0,1,2,2.907636696352638e-8
sloth,2,1,1,1,0,2,0,7.070946532506007e-7
sloth,2,1,1,1,0,2,1,8.708682330930525e-8
sloth,2,1,1,1,0,2,2,2.907636696352638e-8
sloth,2,1,1,1,1,0,0,7.070946532506007e-7
sloth,2,1,1,1,1,0,1,8.708682330930525e-8
sloth,2,1,1,1,1,0,2,2.907636696352638e-8
sloth,2,1,1,1,1,1,0,7.070946532506007e-7
sloth,2,1,1,1,1,1,1,8.708682330930525e-8
sloth,2,1,1,1,1,1,2,2.907636696352638e-8
sloth,2,1,1,1,1,2,0,7.070946532506007e-7
sloth,2,1,1,1,1,2,1,8.708682330930525e-8
sloth,2,1,1,1,1,2,2,2.907636696352638e-8
sloth,2,1,1,1,2,0,0,7.070946532506007e-7
sloth,2,1,1,1,2,0,1,8.708682330930525e-8
sloth,2,1,1,1,2,0,2,2.907636696352638e-8
sloth,2,1,1,1,2,1,0,7.070946532506007e-7
sloth,2,1,1,1,2,1,1,8.708682330930525e-8
sloth,2,1,1,1,2,1,2,2.907636696352638e-8
sloth,2,1,1,1,2,2,0,7.070946532506007e-7
sloth,2,1,1,1,2,2,1,8.708682330930525e-8
sloth,2,1,1,1,2,2,2,2.907636696352638e-8
sloth,2,1,1,2,0,0,0,7.070946532506007e-7
sloth,2,1,1,2,0,0,1,8.708682330930525e-8
sloth,2,1,1,2,0,0,2,2.907636696352638e-8
sloth,2,1,1,2,0,1,0,7.070946532506007e-7
sloth,2,1,1,2,0,1,1,8.708682330930525e-8
sloth,2,1,1,2,0,1,2,2.907636696352638e-8
sloth,2,1,1,2,0,2,0,7.070946532506007e-7
sloth,2,1,1,2,0,2,1,8.708682330930525e-8
sloth,2,1,1,2,0,2,2,2.907636696352638e-8
sloth,2,1,1,2,1,0,0,7.070946532506007e-7
sloth,2,1,1,2,1,0,1,8.708682330930525e-8
sloth,2,1,1,2,1,0,2,2.907636696352638e-8
sloth,2,1,1,2,1,1,0,7.070946532506007e-7
sloth,2,1,1,2,1,1,1,8.708682330930525e-8
sloth,2,1,1,2,1,1,2,2.907636696352638e-8
sloth,2,1,1,2,1,2,0,7.070946532506007e-7
sloth,2,1,1,2,1,2,1,8.708682330930525e-8
sloth,2,1,1,2,1,2,2,2.907636696352638e-8
sloth,2,1,1,2,2,0,0,7.070946532506007e-7
sloth,2,1,1,2,2,0,1,8.708682330930525e-8
sloth,2,1,1,2,2,0,2,2.907636696352638e-8
sloth,2,1,1,2,2,1,0,7.070946532506007e-7
sloth,2,1,1,2,2,1,1,8.708682330930525e-8
sloth,2,1,1,2,2,1,2,2.907636696352638e-8
sloth,2,1,1,2,2,2,0,7.070946532506007e-7
sloth,2,1,1,2,2,2,1,8.708682330930525e-8
sloth,2,1,1,2,2,2,2,2.907636696352638e-8
sloth,2,1,2,0,0,0,0,0.000007659761001733996
sloth,2,1,2,0,0,0,1,0.0000011259096812735537
sloth,2,1,2,0,0,0,2,3.756826339745829e-7
sloth,2,1,2,0,0,1,0,0.000007659761001733996
sloth,2,1,2,0,0,1,1,0.0000011259096812735537
sloth,2,1,2,0,0,1,2,3.756826339745829e-7
sloth,2,1,2,0,0,2,0,0.000007659761001733996
sloth,2,1,2,0,0,2,1,0.0000011259096812735537
sloth,2,1,2,0,0,2,2,3.756826339745829e-7
sloth,2,1,2,0,1,0,0,0.000007659761001733996
sloth,2,1,2,0,1,0,1,0.0000011259096812735537
sloth,2,1,2,0,1,0,2,3.756826339745829e-7
sloth,2,1,2,0,1,1,0,0.000007659761001733996
sloth,2,1,2,0,1,1,1,0.0000011259096812735537
sloth,2,1,2,0,1,1,2,3.756826339745829e-7
sloth,2,1,2,0,1,2,0,0.000007659761001733996
sloth,2,1,2,0,1,2,1,0.0000011259096812735537
sloth,2,1,2,0,1,2,2,3.756826339745829e-7
sloth,2,1,2,0,2,0,0,0.000007659761001733996
sloth,2,1,2,0,2,0,1,0.0000011259096812735537
sloth,2,1,2,0,2,0,2,3.756826339745829e-7
sloth,2,1,2,0,2,1,0,0.000007659761001733996
sloth,2,1,2,0,2,1,1,0.0000011259096812735537
sloth,2,1,2,0,2,1,2,3.756826339745829e-7
sloth,2,1,2,0,2,2,0,0.000007659761001733996
sloth,2,1,2,0,2,2,1,0.0000011259096812735537
sloth,2,1,2,0,2,2,2,3.756826339745829e-7
sloth,2,1,2,1,0,0,0,0.000007659761001733996
sloth,2,1,2,1,0,0,1,0.0000011259096812735537
sloth,2,1,2,1,0,0,2,3.756826339745829e-7
sloth,2,1,2,1,0,1,0,0.000007659761001733996
sloth,2,1,2,1,0,1,1,0.0000011259096812735537
sloth,2,1,2,1,0,1,2,3.756826339745829e-7
sloth,2,1,2,1,0,2,0,0.000007659761001733996
sloth,2,1,2,1,0,2,1,0.0000011259096812735537
sloth,2,1,2,1,0,2,2,3.756826339745829e-7
sloth,2,1,2,1,1,0,0,0.000007659761001733996
sloth,2,1,2,1,1,0,1,0.0000011259096812735537
sloth,2,1,2,1,1,0,2,3.756826339745829e-7
sloth,2,1,2,1,1,1,0,0.000007659761001733996
sloth,2,1,2,1,1,1,1,0.0000011259096812735537
sloth,2,1,2,1,1,1,2,3.756826339745829e-7
sloth,2,1,2,1,1,2,0,0.000007659761001733996
sloth,2,1,2,1,1,2,1,0.0000011259096812735537
sloth,2,1,2,1,1,2,2,3.756826339745829e-7
sloth,2,1,2,1,2,0,0,0.000007659761001733996
sloth,2,1,2,1,2,0,1,0.0000011259096812735537
sloth,2,1,2,1,2,0,2,3.756826339745829e-7
sloth,2,1,2,1,2,1,0,0.000007659761001733996
sloth,2,1,2,1,2,1,1,0.0000011259096812735537
sloth,2,1,2,1,2,1,2,3.756826339745829e-7
sloth,2,1,2,1,2,2,0,0.000007659761001733996
sloth,2,1,2,1,2,2,1,0.0000011259096812735537
sloth,2,1,2,1,2,2,2,3.756826339745829e-7
sloth,2,1,2,2,0,0,0,0.000007659761001733996
sloth,2,1,2,2,0,0,1,0.0000011259096812735537
sloth,2,1,2,2,0,0,2,3.756826339745829e-7
sloth,2,1,2,2,0,1,0,0.000007659761001733996
sloth,2,1,2,2,0,1,1,0.0000011259096812735537
sloth,2,1,2,2,0,1,2,3.756826339745829e-7
sloth,2,1,2,2,0,2,0,0.000007659761001733996
