category,funny,lazy,cute,loyal,loud,friendly,smart,happy,prob
dog,0,2,2,1,0,0,0,2,5.339660507560464e-8
dog,0,2,2,1,0,0,1,0,1.2394065945189252e-7
dog,0,2,2,1,0,0,1,1,1.2394065945189252e-7
dog,0,2,2,1,0,0,1,2,1.2394065945189252e-7
dog,0,2,2,1,0,0,2,0,1.3063119165622917e-7
dog,0,2,2,1,0,0,2,1,1.3063119165622917e-7
dog,0,2,2,1,0,0,2,2,1.3063119165622917e-7
dog,0,2,2,1,0,1,0,0,5.339660507560464e-8
dog,0,2,2,1,0,1,0,1,5.339660507560464e-8
dog,0,2,2,1,0,1,0,2,5.339660507560464e-8
dog,0,2,2,1,0,1,1,0,1.2394065945189252e-7
dog,0,2,2,1,0,1,1,1,1.2394065945189252e-7
dog,0,2,2,1,0,1,1,2,1.2394065945189252e-7
dog,0,2,2,1,0,1,2,0,1.3063119165622917e-7
dog,0,2,2,1,0,1,2,1,1.3063119165622917e-7
dog,0,2,2,1,0,1,2,2,1.3063119165622917e-7
dog,0,2,2,1,0,2,0,0,5.339660507560464e-8
dog,0,2,2,1,0,2,0,1,5.339660507560464e-8
dog,0,2,2,1,0,2,0,2,5.339660507560464e-8
dog,0,2,2,1,0,2,1,0,1.2394065945189252e-7
dog,0,2,2,1,0,2,1,1,1.2394065945189252e-7
dog,0,2,2,1,0,2,1,2,1.2394065945189252e-7
dog,0,2,2,1,0,2,2,0,1.3063119165622917e-7
dog,0,2,2,1,0,2,2,1,1.3063119165622917e-7
dog,0,2,2,1,0,2,2,2,1.3063119165622917e-7
dog,0,2,2,1,1,0,0,0,5.339660507560464e-8
dog,0,2,2,1,1,0,0,1,5.339660507560464e-8
dog,0,2,2,1,1,0,0,2,5.339660507560464e-8
dog,0,2,2,1,1,0,1,0,1.2394065945189252e-7
dog,0,2,2,1,1,0,1,1,1.2394065945189252e-7
dog,0,2,2,1,1,0,1,2,1.2394065945189252e-7
dog,0,2,2,1,1,0,2,0,1.3063119165622917e-7
dog,0,2,2,1,1,0,2,1,1.3063119165622917e-7
dog,0,2,2,1,1,0,2,2,1.3063119165622917e-7
dog,0,2,2,1,1,1,0,0,5.339660507560464e-8
dog,0,2,2,1,1,1,0,1,5.339660507560464e-8
dog,0,2,2,1,1,1,0,2,5.339660507560464e-8
dog,0,2,2,1,1,1,1,0,1.2394065945189252e-7
dog,0,2,2,1,1,1,1,1,1.2394065945189252e-7
dog,0,2,2,1,1,1,1,2,1.2394065945189252e-7
dog,0,2,2,1,1,1,2,0,1.3063119165622917e-7
dog,0,2,2,1,1,1,2,1,1.3063119165622917e-7
dog,0,2,2,1,1,1,2,2,1.3063119165622917e-7
dog,0,2,2,1,1,2,0,0,5.339660507560464e-8
dog,0,2,2,1,1,2,0,1,5.339660507560464e-8
dog,0,2,2,1,1,2,0,2,5.339660507560464e-8
dog,0,2,2,1,1,2,1,0,1.2394065945189252e-7
dog,0,2,2,1,1,2,1,1,1.2394065945189252e-7
dog,0,2,2,1,1,2,1,2,1.2394065945189252e-7
dog,0,2,2,1,1,2,2,0,1.3063119165622917e-7
dog,0,2,2,1,1,2,2,1,1.3063119165622917e-7
dog,0,2,2,1,1,2,2,2,1.3063119165622917e-7
dog,0,2,2,1,2,0,0,0,5.339660507560464e-8
dog,0,2,2,1,2,0,0,1,5.339660507560464e-8
dog,0,2,2,1,2,0,0,2,5.339660507560464e-8
dog,0,2,2,1,2,0,1,0,1.2394065945189252e-7
dog,0,2,2,1,2,0,1,1,1.2394065945189252e-7
dog,0,2,2,1,2,0,1,2,1.2394065945189252e-7
dog,0,2,2,1,2,0,2,0,1.3063119165622917e-7
dog,0,2,2,1,2,0,2,1,1.3063119165622917e-7
dog,0,2,2,1,2,0,2,2,1.3063119165622917e-7
dog,0,2,2,1,2,1,0,0,5.339660507560464e-8
dog,0,2,2,1,2,1,0,1,5.339660507560464e-8
dog,0,2,2,1,2,1,0,2,5.339660507560464e-8
dog,0,2,2,1,2,1,1,0,1.2394065945189252e-7
dog,0,2,2,1,2,1,1,1,1.2394065945189252e-7
dog,0,2,2,1,2,1,1,2,1.2394065945189252e-7
dog,0,2,2,1,2,1,2,0,1.3063119165622917e-7
dog,0,2,2,1,2,1,2,1,1.3063119165622917e-7
dog,0,2,2,1,2,1,2,2,1.3063119165622917e-7
dog,0,2,2,1,2,2,0,0,5.339660507560464e-8
dog,0,2,2,1,2,2,0,1,5.339660507560464e-8
dog,0,2,2,1,2,2,0,2,5.339660507560464e-8
dog,0,2,2,1,2,2,1,0,1.2394065945189252e-7
dog,0,2,2,1,2,2,1,1,1.2394065945189252e-7
dog,0,2,2,1,2,2,1,2,1.2394065945189252e-7
dog,0,2,2,1,2,2,2,0,1.3063119165622917e-7
dog,0,2,2,1,2,2,2,1,1.3063119165622917e-7
dog,0,2,2,1,2,2,2,2,1.3063119165622917e-7
dog,0,2,2,2,0,0,0,0,5.339660507560464e-8
dog,0,2,2,2,0,0,0,1,5.339660507560464e-8
dog,0,2,2,2,0,0,0,2,5.339660507560464e-8
dog,0,2,2,2,0,0,1,0,1.2394065945189252e-7
dog,0,2,2,2,0,0,1,1,1.2394065945189252e-7
dog,0,2,2,2,0,0,1,2,1.2394065945189252e-7
dog,0,2,2,2,0,0,2,0,1.3063119165622917e-7
dog,0,2,2,2,0,0,2,1,1.3063119165622917e-7
dog,0,2,2,2,0,0,2,2,1.3063119165622917e-7
dog,0,2,2,2,0,1,0,0,5.339660507560464e-8
dog,0,2,2,2,0,1,0,1,5.339660507560464e-8
dog,0,2,2,2,0,1,0,2,5.339660507560464e-8
dog,0,2,2,2,0,1,1,0,1.2394065945189252e-7
dog,0,2,2,2,0,1,1,1,1.2394065945189252e-7
dog,0,2,2,2,0,1,1,2,1.2394065945189252e-7
dog,0,2,2,2,0,1,2,0,1.3063119165622917e-7
dog,0,2,2,2,0,1,2,1,1.3063119165622917e-7
dog,0,2,2,2,0,1,2,2,1.3063119165622917e-7
dog,0,2,2,2,0,2,0,0,5.339660507560464e-8
dog,0,2,2,2,0,2,0,1,5.339660507560464e-8
dog,0,2,2,2,0,2,0,2,5.339660507560464e-8
dog,0,2,2,2,0,2,1,0,1.2394065945189252e-7
dog,0,2,2,2,0,2,1,1,1.2394065945189252e-7
dog,0,2,2,2,0,2,1,2,1.2394065945189252e-7
dog,0,2,2,2,0,2,2,0,1.3063119165622917e-7
dog,0,2,2,2,0,2,2,1,1.3063119165622917e-7
dog,0,2,2,2,0,2,2,2,1.3063119165622917e-7
dog,0,2,2,2,1,0,0,0,5.339660507560464e-8
dog,0,2,2,2,1,0,0,1,5.339660507560464e-8
dog,0,2,2,2,1,0,0,2,5.339660507560464e-8
dog,0,2,2,2,1,0,1,0,1.2394065945189252e-7
dog,0,2,2,2,1,0,1,1,1.2394065945189252e-7
dog,0,2,2,2,1,0,1,2,1.2394065945189252e-7
dog,0,2,2,2,1,0,2,0,1.3063119165622917e-7
dog,0,2,2,2,1,0,2,1,1.3063119165622917e-7
dog,0,2,2,2,1,0,2,2,1.3063119165622917e-7
dog,0,2,2,2,1,1,0,0,5.339660507560464e-8
dog,0,2,2,2,1,1,0,1,5.339660507560464e-8
dog,0,2,2,2,1,1,0,2,5.339660507560464e-8
dog,0,2,2,2,1,1,1,0,1.2394065945189252e-7
dog,0,2,2,2,1,1,1,1,1.2394065945189252e-7
dog,0,2,2,2,1,1,1,2,1.2394065945189252e-7
dog,0,2,2,2,1,1,2,0,1.3063119165622917e-7
dog,0,2,2,2,1,1,2,1,1.3063119165622917e-7
dog,0,2,2,2,1,1,2,2,1.3063119165622917e-7
dog,0,2,2,2,1,2,0,0,5.339660507560464e-8
dog,0,2,2,2,1,2,0,1,5.339660507560464e-8
dog,0,2,2,2,1,2,0,2,5.339660507560464e-8
dog,0,2,2,2,1,2,1,0,1.2394065945189252e-7
dog,0,2,2,2,1,2,1,1,1.2394065945189252e-7
dog,0,2,2,2,1,2,1,2,1.2394065945189252e-7
dog,0,2,2,2,1,2,2,0,1.3063119165622917e-7
dog,0,2,2,2,1,2,2,1,1.3063119165622917e-7
dog,0,2,2,2,1,2,2,2,1.3063119165622917e-7
dog,0,2,2,2,2,0,0,0,5.339660507560464e-8
dog,0,2,2,2,2,0,0,1,5.339660507560464e-8
dog,0,2,2,2,2,0,0,2,5.339660507560464e-8
dog,0,2,2,2,2,0,1,0,1.2394065945189252e-7
dog,0,2,2,2,2,0,1,1,1.2394065945189252e-7
dog,0,2,2,2,2,0,1,2,1.2394065945189252e-7
dog,0,2,2,2,2,0,2,0,1.3063119165622917e-7
dog,0,2,2,2,2,0,2,1,1.3063119165622917e-7
dog,0,2,2,2,2,0,2,2,1.3063119165622917e-7
dog,0,2,2,2,2,1,0,0,5.339660507560464e-8
dog,0,2,2,2,2,1,0,1,5.339660507560464e-8
dog,0,2,2,2,2,1,0,2,5.339660507560464e-8
dog,0,2,2,2,2,1,1,0,1.2394065945189252e-7
dog,0,2,2,2,2,1,1,1,1.2394065945189252e-7
dog,0,2,2,2,2,1,1,2,1.2394065945189252e-7
dog,0,2,2,2,2,1,2,0,1.3063119165622917e-7
dog,0,2,2,2,2,1,2,1,1.3063119165622917e-7
dog,0,2,2,2,2,1,2,2,1.3063119165622917e-7
dog,0,2,2,2,2,2,0,0,5.339660507560464e-8
dog,0,2,2,2,2,2,0,1,5.339660507560464e-8
dog,0,2,2,2,2,2,0,2,5.339660507560464e-8
dog,0,2,2,2,2,2,1,0,1.2394065945189252e-7
dog,0,2,2,2,2,2,1,1,1.2394065945189252e-7
dog,0,2,2,2,2,2,1,2,1.2394065945189252e-7
dog,0,2,2,2,2,2,2,0,1.3063119165622917e-7
dog,0,2,2,2,2,2,2,1,1.3063119165622917e-7
dog,0,2,2,2,2,2,2,2,1.3063119165622917e-7
dog,1,0,0,0,0,0,0,0,2.0034326378213012e-7
dog,1,0,0,0,0,0,0,1,2.0034326378213012e-7
dog,1,0,0,0,0,0,0,2,2.0034326378213012e-7
dog,1,0,0,0,0,0,1,0,4.6070260011665327e-7
dog,1,0,0,0,0,0,1,1,4.6070260011665327e-7
dog,1,0,0,0,0,0,1,2,4.6070260011665327e-7
dog,1,0,0,0,0,0,2,0,4.8748324933621e-7
dog,1,0,0,0,0,0,2,1,4.8748324933621e-7
dog,1,0,0,0,0,0,2,2,4.8748324933621e-7
dog,1,0,0,0,0,1,0,0,2.0034326378213012e-7
dog,1,0,0,0,0,1,0,1,2.0034326378213012e-7
dog,1,0,0,0,0,1,0,2,2.0034326378213012e-7
dog,1,0,0,0,0,1,1,0,4.6070260011665327e-7
dog,1,0,0,0,0,1,1,1,4.6070260011665327e-7
dog,1,0,0,0,0,1,1,2,4.6070260011665327e-7
dog,1,0,0,0,0,1,2,0,4.8748324933621e-7
dog,1,0,0,0,0,1,2,1,4.8748324933621e-7
dog,1,0,0,0,0,1,2,2,4.8748324933621e-7
dog,1,0,0,0,0,2,0,0,2.0034326378213012e-7
dog,1,0,0,0,0,2,0,1,2.0034326378213012e-7
dog,1,0,0,0,0,2,0,2,2.0034326378213012e-7
dog,1,0,0,0,0,2,1,0,4.6070260011665327e-7
dog,1,0,0,0,0,2,1,1,4.6070260011665327e-7
dog,1,0,0,0,0,2,1,2,4.6070260011665327e-7
dog,1,0,0,0,0,2,2,0,4.8748324933621e-7
dog,1,0,0,0,0,2,2,1,4.8748324933621e-7
dog,1,0,0,0,0,2,2,2,4.8748324933621e-7
dog,1,0,0,0,1,0,0,0,2.0034326378213012e-7
dog,1,0,0,0,1,0,0,1,2.0034326378213012e-7
dog,1,0,0,0,1,0,0,2,2.0034326378213012e-7
dog,1,0,0,0,1,0,1,0,4.6070260011665327e-7
dog,1,0,0,0,1,0,1,1,4.6070260011665327e-7
dog,1,0,0,0,1,0,1,2,4.6070260011665327e-7
dog,1,0,0,0,1,0,2,0,4.8748324933621e-7
dog,1,0,0,0,1,0,2,1,4.8748324933621e-7
dog,1,0,0,0,1,0,2,2,4.8748324933621e-7
dog,1,0,0,0,1,1,0,0,2.0034326378213012e-7
dog,1,0,0,0,1,1,0,1,2.0034326378213012e-7
dog,1,0,0,0,1,1,0,2,2.0034326378213012e-7
dog,1,0,0,0,1,1,1,0,4.6070260011665327e-7
dog,1,0,0,0,1,1,1,1,4.6070260011665327e-7
dog,1,0,0,0,1,1,1,2,4.6070260011665327e-7
dog,1,0,0,0,1,1,2,0,4.8748324933621e-7
dog,1,0,0,0,1,1,2,1,4.8748324933621e-7
dog,1,0,0,0,1,1,2,2,4.8748324933621e-7
dog,1,0,0,0,1,2,0,0,2.0034326378213012e-7
dog,1,0,0,0,1,2,0,1,2.0034326378213012e-7
dog,1,0,0,0,1,2,0,2,2.0034326378213012e-7
dog,1,0,0,0,1,2,1,0,4.6070260011665327e-7
dog,1,0,0,0,1,2,1,1,4.6070260011665327e-7
dog,1,0,0,0,1,2,1,2,4.6070260011665327e-7
dog,1,0,0,0,1,2,2,0,4.8748324933621e-7
dog,1,0,0,0,1,2,2,1,4.8748324933621e-7
dog,1,0,0,0,1,2,2,2,4.8748324933621e-7
dog,1,0,0,0,2,0,0,0,2.0034326378213012e-7
dog,1,0,0,0,2,0,0,1,2.0034326378213012e-7
dog,1,0,0,0,2,0,0,2,2.0034326378213012e-7
dog,1,0,0,0,2,0,1,0,4.6070260011665327e-7
dog,1,0,0,0,2,0,1,1,4.6070260011665327e-7
dog,1,0,0,0,2,0,1,2,4.6070260011665327e-7
dog,1,0,0,0,2,0,2,0,4.8748324933621e-7
dog,1,0,0,0,2,0,2,1,4.8748324933621e-7
dog,1,0,0,0,2,0,2,2,4.8748324933621e-7
dog,1,0,0,0,2,1,0,0,2.0034326378213012e-7
dog,1,0,0,0,2,1,0,1,2.0034326378213012e-7
dog,1,0,0,0,2,1,0,2,2.0034326378213012e-7
dog,1,0,0,0,2,1,1,0,4.6070260011665327e-7
dog,1,0,0,0,2,1,1,1,4.6070260011665327e-7
dog,1,0,0,0,2,1,1,2,4.6070260011665327e-7
dog,1,0,0,0,2,1,2,0,4.8748324933621e-7
dog,1,0,0,0,2,1,2,1,4.8748324933621e-7
dog,1,0,0,0,2,1,2,2,4.8748324933621e-7
dog,1,0,0,0,2,2,0,0,2.0034326378213012e-7
dog,1,0,0,0,2,2,0,1,2.0034326378213012e-7
dog,1,0,0,0,2,2,0,2,2.0034326378213012e-7
dog,1,0,0,0,2,2,1,0,4.6070260011665327e-7
dog,1,0,0,0,2,2,1,1,4.6070260011665327e-7
dog,1,0,0,0,2,2,1,2,4.6070260011665327e-7
dog,1,0,0,0,2,2,2,0,4.8748324933621e-7
dog,1,0,0,0,2,2,2,1,4.8748324933621e-7
dog,1,0,0,0,2,2,2,2,4.8748324933621e-7
dog,1,0,0,1,0,0,0,0,2.0034326378213012e-7
dog,1,0,0,1,0,0,0,1,2.0034326378213012e-7
dog,1,0,0,1,0,0,0,2,2.0034326378213012e-7
dog,1,0,0,1,0,0,1,0,4.6070260011665327e-7
dog,1,0,0,1,0,0,1,1,4.6070260011665327e-7
dog,1,0,0,1,0,0,1,2,4.6070260011665327e-7
dog,1,0,0,1,0,0,2,0,4.8748324933621e-7
dog,1,0,0,1,0,0,2,1,4.8748324933621e-7
dog,1,0,0,1,0,0,2,2,4.8748324933621e-7
dog,1,0,0,1,0,1,0,0,2.0034326378213012e-7
dog,1,0,0,1,0,1,0,1,2.0034326378213012e-7
dog,1,0,0,1,0,1,0,2,2.0034326378213012e-7
dog,1,0,0,1,0,1,1,0,4.6070260011665327e-7
dog,1,0,0,1,0,1,1,1,4.6070260011665327e-7
dog,1,0,0,1,0,1,1,2,4.6070260011665327e-7
dog,1,0,0,1,0,1,2,0,4.8748324933621e-7
dog,1,0,0,1,0,1,2,1,4.8748324933621e-7
dog,1,0,0,1,0,1,2,2,4.8748324933621e-7
dog,1,0,0,1,0,2,0,0,2.0034326378213012e-7
dog,1,0,0,1,0,2,0,1,2.0034326378213012e-7
dog,1,0,0,1,0,2,0,2,2.0034326378213012e-7
dog,1,0,0,1,0,2,1,0,4.6070260011665327e-7
dog,1,0,0,1,0,2,1,1,4.6070260011665327e-7
dog,1,0,0,1,0,2,1,2,4.6070260011665327e-7
dog,1,0,0,1,0,2,2,0,4.8748324933621e-7
dog,1,0,0,1,0,2,2,1,4.8748324933621e-7
dog,1,0,0,1,0,2,2,2,4.8748324933621e-7
dog,1,0,0,1,1,0,0,0,2.0034326378213012e-7
dog,1,0,0,1,1,0,0,1,2.0034326378213012e-7
dog,1,0,0,1,1,0,0,2,2.0034326378213012e-7
dog,1,0,0,1,1,0,1,0,4.6070260011665327e-7
dog,1,0,0,1,1,0,1,1,4.6070260011665327e-7
dog,1,0,0,1,1,0,1,2,4.6070260011665327e-7
dog,1,0,0,1,1,0,2,0,4.8748324933621e-7
dog,1,0,0,1,1,0,2,1,4.8748324933621e-7
dog,1,0,0,1,1,0,2,2,4.8748324933621e-7
dog,1,0,0,1,1,1,0,0,2.0034326378213012e-7
dog,1,0,0,1,1,1,0,1,2.0034326378213012e-7
dog,1,0,0,1,1,1,0,2,2.0034326378213012e-7
dog,1,0,0,1,1,1,1,0,4.6070260011665327e-7
dog,1,0,0,1,1,1,1,1,4.6070260011665327e-7
dog,1,0,0,1,1,1,1,2,4.6070260011665327e-7
dog,1,0,0,1,1,1,2,0,4.8748324933621e-7
dog,1,0,0,1,1,1,2,1,4.8748324933621e-7
dog,1,0,0,1,1,1,2,2,4.8748324933621e-7
dog,1,0,0,1,1,2,0,0,2.0034326378213012e-7
dog,1,0,0,1,1,2,0,1,2.0034326378213012e-7
dog,1,0,0,1,1,2,0,2,2.0034326378213012e-7
dog,1,0,0,1,1,2,1,0,4.6070260011665327e-7
dog,1,0,0,1,1,2,1,1,4.6070260011665327e-7
dog,1,0,0,1,1,2,1,2,4.6070260011665327e-7
dog,1,0,0,1,1,2,2,0,4.8748324933621e-7
dog,1,0,0,1,1,2,2,1,4.8748324933621e-7
dog,1,0,0,1,1,2,2,2,4.8748324933621e-7
dog,1,0,0,1,2,0,0,0,2.0034326378213012e-7
dog,1,0,0,1,2,0,0,1,2.0034326378213012e-7
dog,1,0,0,1,2,0,0,2,2.0034326378213012e-7
dog,1,0,0,1,2,0,1,0,4.6070260011665327e-7
dog,1,0,0,1,2,0,1,1,4.6070260011665327e-7
dog,1,0,0,1,2,0,1,2,4.6070260011665327e-7
dog,1,0,0,1,2,0,2,0,4.8748324933621e-7
dog,1,0,0,1,2,0,2,1,4.8748324933621e-7
dog,1,0,0,1,2,0,2,2,4.8748324933621e-7
dog,1,0,0,1,2,1,0,0,2.0034326378213012e-7
dog,1,0,0,1,2,1,0,1,2.0034326378213012e-7
dog,1,0,0,1,2,1,0,2,2.0034326378213012e-7
dog,1,0,0,1,2,1,1,0,4.6070260011665327e-7
dog,1,0,0,1,2,1,1,1,4.6070260011665327e-7
dog,1,0,0,1,2,1,1,2,4.6070260011665327e-7
dog,1,0,0,1,2,1,2,0,4.8748324933621e-7
dog,1,0,0,1,2,1,2,1,4.8748324933621e-7
dog,1,0,0,1,2,1,2,2,4.8748324933621e-7
dog,1,0,0,1,2,2,0,0,2.0034326378213012e-7
dog,1,0,0,1,2,2,0,1,2.0034326378213012e-7
dog,1,0,0,1,2,2,0,2,2.0034326378213012e-7
dog,1,0,0,1,2,2,1,0,4.6070260011665327e-7
dog,1,0,0,1,2,2,1,1,4.6070260011665327e-7
dog,1,0,0,1,2,2,1,2,4.6070260011665327e-7
dog,1,0,0,1,2,2,2,0,4.8748324933621e-7
dog,1,0,0,1,2,2,2,1,4.8748324933621e-7
dog,1,0,0,1,2,2,2,2,4.8748324933621e-7
dog,1,0,0,2,0,0,0,0,2.0034326378213012e-7
dog,1,0,0,2,0,0,0,1,2.0034326378213012e-7
dog,1,0,0,2,0,0,0,2,2.0034326378213012e-7
dog,1,0,0,2,0,0,1,0,4.6070260011665327e-7
dog,1,0,0,2,0,0,1,1,4.6070260011665327e-7
dog,1,0,0,2,0,0,1,2,4.6070260011665327e-7
dog,1,0,0,2,0,0,2,0,4.8748324933621e-7
dog,1,0,0,2,0,0,2,1,4.8748324933621e-7
dog,1,0,0,2,0,0,2,2,4.8748324933621e-7
dog,1,0,0,2,0,1,0,0,2.0034326378213012e-7
dog,1,0,0,2,0,1,0,1,2.0034326378213012e-7
dog,1,0,0,2,0,1,0,2,2.0034326378213012e-7
dog,1,0,0,2,0,1,1,0,4.6070260011665327e-7
dog,1,0,0,2,0,1,1,1,4.6070260011665327e-7
dog,1,0,0,2,0,1,1,2,4.6070260011665327e-7
dog,1,0,0,2,0,1,2,0,4.8748324933621e-7
dog,1,0,0,2,0,1,2,1,4.8748324933621e-7
dog,1,0,0,2,0,1,2,2,4.8748324933621e-7
dog,1,0,0,2,0,2,0,0,2.0034326378213012e-7
dog,1,0,0,2,0,2,0,1,2.0034326378213012e-7
dog,1,0,0,2,0,2,0,2,2.0034326378213012e-7
dog,1,0,0,2,0,2,1,0,4.6070260011665327e-7
dog,1,0,0,2,0,2,1,1,4.6070260011665327e-7
dog,1,0,0,2,0,2,1,2,4.6070260011665327e-7
dog,1,0,0,2,0,2,2,0,4.8748324933621e-7
dog,1,0,0,2,0,2,2,1,4.8748324933621e-7
dog,1,0,0,2,0,2,2,2,4.8748324933621e-7
dog,1,0,0,2,1,0,0,0,2.0034326378213012e-7
dog,1,0,0,2,1,0,0,1,2.0034326378213012e-7
dog,1,0,0,2,1,0,0,2,2.0034326378213012e-7
dog,1,0,0,2,1,0,1,0,4.6070260011665327e-7
dog,1,0,0,2,1,0,1,1,4.6070260011665327e-7
dog,1,0,0,2,1,0,1,2,4.6070260011665327e-7
dog,1,0,0,2,1,0,2,0,4.8748324933621e-7
dog,1,0,0,2,1,0,2,1,4.8748324933621e-7
dog,1,0,0,2,1,0,2,2,4.8748324933621e-7
dog,1,0,0,2,1,1,0,0,2.0034326378213012e-7
dog,1,0,0,2,1,1,0,1,2.0034326378213012e-7
dog,1,0,0,2,1,1,0,2,2.0034326378213012e-7
dog,1,0,0,2,1,1,1,0,4.6070260011665327e-7
dog,1,0,0,2,1,1,1,1,4.6070260011665327e-7
dog,1,0,0,2,1,1,1,2,4.6070260011665327e-7
dog,1,0,0,2,1,1,2,0,4.8748324933621e-7
dog,1,0,0,2,1,1,2,1,4.8748324933621e-7
dog,1,0,0,2,1,1,2,2,4.8748324933621e-7
dog,1,0,0,2,1,2,0,0,2.0034326378213012e-7
dog,1,0,0,2,1,2,0,1,2.0034326378213012e-7
dog,1,0,0,2,1,2,0,2,2.0034326378213012e-7
dog,1,0,0,2,1,2,1,0,4.6070260011665327e-7
dog,1,0,0,2,1,2,1,1,4.6070260011665327e-7
dog,1,0,0,2,1,2,1,2,4.6070260011665327e-7
dog,1,0,0,2,1,2,2,0,4.8748324933621e-7
dog,1,0,0,2,1,2,2,1,4.8748324933621e-7
dog,1,0,0,2,1,2,2,2,4.8748324933621e-7
dog,1,0,0,2,2,0,0,0,2.0034326378213012e-7
dog,1,0,0,2,2,0,0,1,2.0034326378213012e-7
dog,1,0,0,2,2,0,0,2,2.0034326378213012e-7
dog,1,0,0,2,2,0,1,0,4.6070260011665327e-7
dog,1,0,0,2,2,0,1,1,4.6070260011665327e-7
dog,1,0,0,2,2,0,1,2,4.6070260011665327e-7
dog,1,0,0,2,2,0,2,0,4.8748324933621e-7
dog,1,0,0,2,2,0,2,1,4.8748324933621e-7
dog,1,0,0,2,2,0,2,2,4.8748324933621e-7
dog,1,0,0,2,2,1,0,0,2.0034326378213012e-7
dog,1,0,0,2,2,1,0,1,2.0034326378213012e-7
dog,1,0,0,2,2,1,0,2,2.0034326378213012e-7
dog,1,0,0,2,2,1,1,0,4.6070260011665327e-7
dog,1,0,0,2,2,1,1,1,4.6070260011665327e-7
dog,1,0,0,2,2,1,1,2,4.6070260011665327e-7
dog,1,0,0,2,2,1,2,0,4.8748324933621e-7
dog,1,0,0,2,2,1,2,1,4.8748324933621e-7
dog,1,0,0,2,2,1,2,2,4.8748324933621e-7
dog,1,0,0,2,2,2,0,0,2.0034326378213012e-7
dog,1,0,0,2,2,2,0,1,2.0034326378213012e-7
dog,1,0,0,2,2,2,0,2,2.0034326378213012e-7
dog,1,0,0,2,2,2,1,0,4.6070260011665327e-7
dog,1,0,0,2,2,2,1,1,4.6070260011665327e-7
dog,1,0,0,2,2,2,1,2,4.6070260011665327e-7
dog,1,0,0,2,2,2,2,0,4.8748324933621e-7
dog,1,0,0,2,2,2,2,1,4.8748324933621e-7
dog,1,0,0,2,2,2,2,2,4.8748324933621e-7
dog,1,0,1,0,0,0,0,0,2.0034326378213012e-7
dog,1,0,1,0,0,0,0,1,2.0034326378213012e-7
dog,1,0,1,0,0,0,0,2,2.0034326378213012e-7
dog,1,0,1,0,0,0,1,0,4.6070260011665327e-7
dog,1,0,1,0,0,0,1,1,4.6070260011665327e-7
dog,1,0,1,0,0,0,1,2,4.6070260011665327e-7
dog,1,0,1,0,0,0,2,0,4.8748324933621e-7
dog,1,0,1,0,0,0,2,1,4.8748324933621e-7
dog,1,0,1,0,0,0,2,2,4.8748324933621e-7
dog,1,0,1,0,0,1,0,0,2.0034326378213012e-7
dog,1,0,1,0,0,1,0,1,2.0034326378213012e-7
dog,1,0,1,0,0,1,0,2,2.0034326378213012e-7
dog,1,0,1,0,0,1,1,0,4.6070260011665327e-7
dog,1,0,1,0,0,1,1,1,4.6070260011665327e-7
dog,1,0,1,0,0,1,1,2,4.6070260011665327e-7
dog,1,0,1,0,0,1,2,0,4.8748324933621e-7
dog,1,0,1,0,0,1,2,1,4.8748324933621e-7
dog,1,0,1,0,0,1,2,2,4.8748324933621e-7
dog,1,0,1,0,0,2,0,0,2.0034326378213012e-7
dog,1,0,1,0,0,2,0,1,2.0034326378213012e-7
dog,1,0,1,0,0,2,0,2,2.0034326378213012e-7
dog,1,0,1,0,0,2,1,0,4.6070260011665327e-7
dog,1,0,1,0,0,2,1,1,4.6070260011665327e-7
dog,1,0,1,0,0,2,1,2,4.6070260011665327e-7
dog,1,0,1,0,0,2,2,0,4.8748324933621e-7
dog,1,0,1,0,0,2,2,1,4.8748324933621e-7
dog,1,0,1,0,0,2,2,2,4.8748324933621e-7
dog,1,0,1,0,1,0,0,0,2.0034326378213012e-7
dog,1,0,1,0,1,0,0,1,2.0034326378213012e-7
dog,1,0,1,0,1,0,0,2,2.0034326378213012e-7
dog,1,0,1,0,1,0,1,0,4.6070260011665327e-7
dog,1,0,1,0,1,0,1,1,4.6070260011665327e-7
dog,1,0,1,0,1,0,1,2,4.6070260011665327e-7
dog,1,0,1,0,1,0,2,0,4.8748324933621e-7
dog,1,0,1,0,1,0,2,1,4.8748324933621e-7
dog,1,0,1,0,1,0,2,2,4.8748324933621e-7
dog,1,0,1,0,1,1,0,0,2.0034326378213012e-7
dog,1,0,1,0,1,1,0,1,2.0034326378213012e-7
dog,1,0,1,0,1,1,0,2,2.0034326378213012e-7
dog,1,0,1,0,1,1,1,0,4.6070260011665327e-7
dog,1,0,1,0,1,1,1,1,4.6070260011665327e-7
dog,1,0,1,0,1,1,1,2,4.6070260011665327e-7
dog,1,0,1,0,1,1,2,0,4.8748324933621e-7
dog,1,0,1,0,1,1,2,1,4.8748324933621e-7
dog,1,0,1,0,1,1,2,2,4.8748324933621e-7
dog,1,0,1,0,1,2,0,0,2.0034326378213012e-7
dog,1,0,1,0,1,2,0,1,2.0034326378213012e-7
dog,1,0,1,0,1,2,0,2,2.0034326378213012e-7
dog,1,0,1,0,1,2,1,0,4.6070260011665327e-7
dog,1,0,1,0,1,2,1,1,4.6070260011665327e-7
dog,1,0,1,0,1,2,1,2,4.6070260011665327e-7
dog,1,0,1,0,1,2,2,0,4.8748324933621e-7
