category,cute,lazy,agile,fast,sleek,playful,loyal,friendly,prob
cat,0,2,0,0,0,1,2,2,1.9386127332349894e-8
cat,0,2,0,0,0,2,0,0,1.9386127332349894e-8
cat,0,2,0,0,0,2,0,1,1.9386127332349894e-8
cat,0,2,0,0,0,2,0,2,1.9386127332349894e-8
cat,0,2,0,0,0,2,1,0,1.9386127332349894e-8
cat,0,2,0,0,0,2,1,1,1.9386127332349894e-8
cat,0,2,0,0,0,2,1,2,1.9386127332349894e-8
cat,0,2,0,0,0,2,2,0,1.9386127332349894e-8
cat,0,2,0,0,0,2,2,1,1.9386127332349894e-8
cat,0,2,0,0,0,2,2,2,1.9386127332349894e-8
cat,0,2,0,0,1,0,0,0,1.9386127332349894e-8
cat,0,2,0,0,1,0,0,1,1.9386127332349894e-8
cat,0,2,0,0,1,0,0,2,1.9386127332349894e-8
cat,0,2,0,0,1,0,1,0,1.9386127332349894e-8
cat,0,2,0,0,1,0,1,1,1.9386127332349894e-8
cat,0,2,0,0,1,0,1,2,1.9386127332349894e-8
cat,0,2,0,0,1,0,2,0,1.9386127332349894e-8
cat,0,2,0,0,1,0,2,1,1.9386127332349894e-8
cat,0,2,0,0,1,0,2,2,1.9386127332349894e-8
cat,0,2,0,0,1,1,0,0,1.9386127332349894e-8
cat,0,2,0,0,1,1,0,1,1.9386127332349894e-8
cat,0,2,0,0,1,1,0,2,1.9386127332349894e-8
cat,0,2,0,0,1,1,1,0,1.9386127332349894e-8
cat,0,2,0,0,1,1,1,1,1.9386127332349894e-8
cat,0,2,0,0,1,1,1,2,1.9386127332349894e-8
cat,0,2,0,0,1,1,2,0,1.9386127332349894e-8
cat,0,2,0,0,1,1,2,1,1.9386127332349894e-8
cat,0,2,0,0,1,1,2,2,1.9386127332349894e-8
cat,0,2,0,0,1,2,0,0,1.9386127332349894e-8
cat,0,2,0,0,1,2,0,1,1.9386127332349894e-8
cat,0,2,0,0,1,2,0,2,1.9386127332349894e-8
cat,0,2,0,0,1,2,1,0,1.9386127332349894e-8
cat,0,2,0,0,1,2,1,1,1.9386127332349894e-8
cat,0,2,0,0,1,2,1,2,1.9386127332349894e-8
cat,0,2,0,0,1,2,2,0,1.9386127332349894e-8
cat,0,2,0,0,1,2,2,1,1.9386127332349894e-8
cat,0,2,0,0,1,2,2,2,1.9386127332349894e-8
cat,0,2,0,0,2,0,0,0,1.9386127332349894e-8
cat,0,2,0,0,2,0,0,1,1.9386127332349894e-8
cat,0,2,0,0,2,0,0,2,1.9386127332349894e-8
cat,0,2,0,0,2,0,1,0,1.9386127332349894e-8
cat,0,2,0,0,2,0,1,1,1.9386127332349894e-8
cat,0,2,0,0,2,0,1,2,1.9386127332349894e-8
cat,0,2,0,0,2,0,2,0,1.9386127332349894e-8
cat,0,2,0,0,2,0,2,1,1.9386127332349894e-8
cat,0,2,0,0,2,0,2,2,1.9386127332349894e-8
cat,0,2,0,0,2,1,0,0,1.9386127332349894e-8
cat,0,2,0,0,2,1,0,1,1.9386127332349894e-8
cat,0,2,0,0,2,1,0,2,1.9386127332349894e-8
cat,0,2,0,0,2,1,1,0,1.9386127332349894e-8
cat,0,2,0,0,2,1,1,1,1.9386127332349894e-8
cat,0,2,0,0,2,1,1,2,1.9386127332349894e-8
cat,0,2,0,0,2,1,2,0,1.9386127332349894e-8
cat,0,2,0,0,2,1,2,1,1.9386127332349894e-8
cat,0,2,0,0,2,1,2,2,1.9386127332349894e-8
cat,0,2,0,0,2,2,0,0,1.9386127332349894e-8
cat,0,2,0,0,2,2,0,1,1.9386127332349894e-8
cat,0,2,0,0,2,2,0,2,1.9386127332349894e-8
cat,0,2,0,0,2,2,1,0,1.9386127332349894e-8
cat,0,2,0,0,2,2,1,1,1.9386127332349894e-8
cat,0,2,0,0,2,2,1,2,1.9386127332349894e-8
cat,0,2,0,0,2,2,2,0,1.9386127332349894e-8
cat,0,2,0,0,2,2,2,1,1.9386127332349894e-8
cat,0,2,0,0,2,2,2,2,1.9386127332349894e-8
cat,0,2,0,1,0,0,0,0,7.911413031230831e-8
cat,0,2,0,1,0,0,0,1,7.911413031230831e-8
cat,0,2,0,1,0,0,0,2,7.911413031230831e-8
cat,0,2,0,1,0,0,1,0,7.911413031230831e-8
cat,0,2,0,1,0,0,1,1,7.911413031230831e-8
cat,0,2,0,1,0,0,1,2,7.911413031230831e-8
cat,0,2,0,1,0,0,2,0,7.911413031230831e-8
cat,0,2,0,1,0,0,2,1,7.911413031230831e-8
cat,0,2,0,1,0,0,2,2,7.911413031230831e-8
cat,0,2,0,1,0,1,0,0,7.911413031230831e-8
cat,0,2,0,1,0,1,0,1,7.911413031230831e-8
cat,0,2,0,1,0,1,0,2,7.911413031230831e-8
cat,0,2,0,1,0,1,1,0,7.911413031230831e-8
cat,0,2,0,1,0,1,1,1,7.911413031230831e-8
cat,0,2,0,1,0,1,1,2,7.911413031230831e-8
cat,0,2,0,1,0,1,2,0,7.911413031230831e-8
cat,0,2,0,1,0,1,2,1,7.911413031230831e-8
cat,0,2,0,1,0,1,2,2,7.911413031230831e-8
cat,0,2,0,1,0,2,0,0,7.911413031230831e-8
cat,0,2,0,1,0,2,0,1,7.911413031230831e-8
cat,0,2,0,1,0,2,0,2,7.911413031230831e-8
cat,0,2,0,1,0,2,1,0,7.911413031230831e-8
cat,0,2,0,1,0,2,1,1,7.911413031230831e-8
cat,0,2,0,1,0,2,1,2,7.911413031230831e-8
cat,0,2,0,1,0,2,2,0,7.911413031230831e-8
cat,0,2,0,1,0,2,2,1,7.911413031230831e-8
cat,0,2,0,1,0,2,2,2,7.911413031230831e-8
cat,0,2,0,1,1,0,0,0,7.911413031230831e-8
cat,0,2,0,1,1,0,0,1,7.911413031230831e-8
cat,0,2,0,1,1,0,0,2,7.911413031230831e-8
cat,0,2,0,1,1,0,1,0,7.911413031230831e-8
cat,0,2,0,1,1,0,1,1,7.911413031230831e-8
cat,0,2,0,1,1,0,1,2,7.911413031230831e-8
cat,0,2,0,1,1,0,2,0,7.911413031230831e-8
cat,0,2,0,1,1,0,2,1,7.911413031230831e-8
cat,0,2,0,1,1,0,2,2,7.911413031230831e-8
cat,0,2,0,1,1,1,0,0,7.911413031230831e-8
cat,0,2,0,1,1,1,0,1,7.911413031230831e-8
cat,0,2,0,1,1,1,0,2,7.911413031230831e-8
cat,0,2,0,1,1,1,1,0,7.911413031230831e-8
cat,0,2,0,1,1,1,1,1,7.911413031230831e-8
cat,0,2,0,1,1,1,1,2,7.911413031230831e-8
cat,0,2,0,1,1,1,2,0,7.911413031230831e-8
cat,0,2,0,1,1,1,2,1,7.911413031230831e-8
cat,0,2,0,1,1,1,2,2,7.911413031230831e-8
cat,0,2,0,1,1,2,0,0,7.911413031230831e-8
cat,0,2,0,1,1,2,0,1,7.911413031230831e-8
cat,0,2,0,1,1,2,0,2,7.911413031230831e-8
cat,0,2,0,1,1,2,1,0,7.911413031230831e-8
cat,0,2,0,1,1,2,1,1,7.911413031230831e-8
cat,0,2,0,1,1,2,1,2,7.911413031230831e-8
cat,0,2,0,1,1,2,2,0,7.911413031230831e-8
cat,0,2,0,1,1,2,2,1,7.911413031230831e-8
cat,0,2,0,1,1,2,2,2,7.911413031230831e-8
cat,0,2,0,1,2,0,0,0,7.911413031230831e-8
cat,0,2,0,1,2,0,0,1,7.911413031230831e-8
cat,0,2,0,1,2,0,0,2,7.911413031230831e-8
cat,0,2,0,1,2,0,1,0,7.911413031230831e-8
cat,0,2,0,1,2,0,1,1,7.911413031230831e-8
cat,0,2,0,1,2,0,1,2,7.911413031230831e-8
cat,0,2,0,1,2,0,2,0,7.911413031230831e-8
cat,0,2,0,1,2,0,2,1,7.911413031230831e-8
cat,0,2,0,1,2,0,2,2,7.911413031230831e-8
cat,0,2,0,1,2,1,0,0,7.911413031230831e-8
cat,0,2,0,1,2,1,0,1,7.911413031230831e-8
cat,0,2,0,1,2,1,0,2,7.911413031230831e-8
cat,0,2,0,1,2,1,1,0,7.911413031230831e-8
cat,0,2,0,1,2,1,1,1,7.911413031230831e-8
cat,0,2,0,1,2,1,1,2,7.911413031230831e-8
cat,0,2,0,1,2,1,2,0,7.911413031230831e-8
cat,0,2,0,1,2,1,2,1,7.911413031230831e-8
cat,0,2,0,1,2,1,2,2,7.911413031230831e-8
cat,0,2,0,1,2,2,0,0,7.911413031230831e-8
cat,0,2,0,1,2,2,0,1,7.911413031230831e-8
cat,0,2,0,1,2,2,0,2,7.911413031230831e-8
cat,0,2,0,1,2,2,1,0,7.911413031230831e-8
cat,0,2,0,1,2,2,1,1,7.911413031230831e-8
cat,0,2,0,1,2,2,1,2,7.911413031230831e-8
cat,0,2,0,1,2,2,2,0,7.911413031230831e-8
cat,0,2,0,1,2,2,2,1,7.911413031230831e-8
cat,0,2,0,1,2,2,2,2,7.911413031230831e-8
cat,0,2,0,2,0,0,0,0,1.9174586899234564e-8
cat,0,2,0,2,0,0,0,1,1.9174586899234564e-8
cat,0,2,0,2,0,0,0,2,1.9174586899234564e-8
cat,0,2,0,2,0,0,1,0,1.9174586899234564e-8
cat,0,2,0,2,0,0,1,1,1.9174586899234564e-8
cat,0,2,0,2,0,0,1,2,1.9174586899234564e-8
cat,0,2,0,2,0,0,2,0,1.9174586899234564e-8
cat,0,2,0,2,0,0,2,1,1.9174586899234564e-8
cat,0,2,0,2,0,0,2,2,1.9174586899234564e-8
cat,0,2,0,2,0,1,0,0,1.9174586899234564e-8
cat,0,2,0,2,0,1,0,1,1.9174586899234564e-8
cat,0,2,0,2,0,1,0,2,1.9174586899234564e-8
cat,0,2,0,2,0,1,1,0,1.9174586899234564e-8
cat,0,2,0,2,0,1,1,1,1.9174586899234564e-8
cat,0,2,0,2,0,1,1,2,1.9174586899234564e-8
cat,0,2,0,2,0,1,2,0,1.9174586899234564e-8
cat,0,2,0,2,0,1,2,1,1.9174586899234564e-8
cat,0,2,0,2,0,1,2,2,1.9174586899234564e-8
cat,0,2,0,2,0,2,0,0,1.9174586899234564e-8
cat,0,2,0,2,0,2,0,1,1.9174586899234564e-8
cat,0,2,0,2,0,2,0,2,1.9174586899234564e-8
cat,0,2,0,2,0,2,1,0,1.9174586899234564e-8
cat,0,2,0,2,0,2,1,1,1.9174586899234564e-8
cat,0,2,0,2,0,2,1,2,1.9174586899234564e-8
cat,0,2,0,2,0,2,2,0,1.9174586899234564e-8
cat,0,2,0,2,0,2,2,1,1.9174586899234564e-8
cat,0,2,0,2,0,2,2,2,1.9174586899234564e-8
cat,0,2,0,2,1,0,0,0,1.9174586899234564e-8
cat,0,2,0,2,1,0,0,1,1.9174586899234564e-8
cat,0,2,0,2,1,0,0,2,1.9174586899234564e-8
cat,0,2,0,2,1,0,1,0,1.9174586899234564e-8
cat,0,2,0,2,1,0,1,1,1.9174586899234564e-8
cat,0,2,0,2,1,0,1,2,1.9174586899234564e-8
cat,0,2,0,2,1,0,2,0,1.9174586899234564e-8
cat,0,2,0,2,1,0,2,1,1.9174586899234564e-8
cat,0,2,0,2,1,0,2,2,1.9174586899234564e-8
cat,0,2,0,2,1,1,0,0,1.9174586899234564e-8
cat,0,2,0,2,1,1,0,1,1.9174586899234564e-8
cat,0,2,0,2,1,1,0,2,1.9174586899234564e-8
cat,0,2,0,2,1,1,1,0,1.9174586899234564e-8
cat,0,2,0,2,1,1,1,1,1.9174586899234564e-8
cat,0,2,0,2,1,1,1,2,1.9174586899234564e-8
cat,0,2,0,2,1,1,2,0,1.9174586899234564e-8
cat,0,2,0,2,1,1,2,1,1.9174586899234564e-8
cat,0,2,0,2,1,1,2,2,1.9174586899234564e-8
cat,0,2,0,2,1,2,0,0,1.9174586899234564e-8
cat,0,2,0,2,1,2,0,1,1.9174586899234564e-8
cat,0,2,0,2,1,2,0,2,1.9174586899234564e-8
cat,0,2,0,2,1,2,1,0,1.9174586899234564e-8
cat,0,2,0,2,1,2,1,1,1.9174586899234564e-8
cat,0,2,0,2,1,2,1,2,1.9174586899234564e-8
cat,0,2,0,2,1,2,2,0,1.9174586899234564e-8
cat,0,2,0,2,1,2,2,1,1.9174586899234564e-8
cat,0,2,0,2,1,2,2,2,1.9174586899234564e-8
cat,0,2,0,2,2,0,0,0,1.9174586899234564e-8
cat,0,2,0,2,2,0,0,1,1.9174586899234564e-8
cat,0,2,0,2,2,0,0,2,1.9174586899234564e-8
cat,0,2,0,2,2,0,1,0,1.9174586899234564e-8
cat,0,2,0,2,2,0,1,1,1.9174586899234564e-8
cat,0,2,0,2,2,0,1,2,1.9174586899234564e-8
cat,0,2,0,2,2,0,2,0,1.9174586899234564e-8
cat,0,2,0,2,2,0,2,1,1.9174586899234564e-8
cat,0,2,0,2,2,0,2,2,1.9174586899234564e-8
cat,0,2,0,2,2,1,0,0,1.9174586899234564e-8
cat,0,2,0,2,2,1,0,1,1.9174586899234564e-8
cat,0,2,0,2,2,1,0,2,1.9174586899234564e-8
cat,0,2,0,2,2,1,1,0,1.9174586899234564e-8
cat,0,2,0,2,2,1,1,1,1.9174586899234564e-8
cat,0,2,0,2,2,1,1,2,1.9174586899234564e-8
cat,0,2,0,2,2,1,2,0,1.9174586899234564e-8
cat,0,2,0,2,2,1,2,1,1.9174586899234564e-8
cat,0,2,0,2,2,1,2,2,1.9174586899234564e-8
cat,0,2,0,2,2,2,0,0,1.9174586899234564e-8
cat,0,2,0,2,2,2,0,1,1.9174586899234564e-8
cat,0,2,0,2,2,2,0,2,1.9174586899234564e-8
cat,0,2,0,2,2,2,1,0,1.9174586899234564e-8
cat,0,2,0,2,2,2,1,1,1.9174586899234564e-8
cat,0,2,0,2,2,2,1,2,1.9174586899234564e-8
cat,0,2,0,2,2,2,2,0,1.9174586899234564e-8
cat,0,2,0,2,2,2,2,1,1.9174586899234564e-8
cat,0,2,0,2,2,2,2,2,1.9174586899234564e-8
cat,0,2,1,0,0,0,0,0,1.9386127332349894e-8
cat,0,2,1,0,0,0,0,1,1.9386127332349894e-8
cat,0,2,1,0,0,0,0,2,1.9386127332349894e-8
cat,0,2,1,0,0,0,1,0,1.9386127332349894e-8
cat,0,2,1,0,0,0,1,1,1.9386127332349894e-8
cat,0,2,1,0,0,0,1,2,1.9386127332349894e-8
cat,0,2,1,0,0,0,2,0,1.9386127332349894e-8
cat,0,2,1,0,0,0,2,1,1.9386127332349894e-8
cat,0,2,1,0,0,0,2,2,1.9386127332349894e-8
cat,0,2,1,0,0,1,0,0,1.9386127332349894e-8
cat,0,2,1,0,0,1,0,1,1.9386127332349894e-8
cat,0,2,1,0,0,1,0,2,1.9386127332349894e-8
cat,0,2,1,0,0,1,1,0,1.9386127332349894e-8
cat,0,2,1,0,0,1,1,1,1.9386127332349894e-8
cat,0,2,1,0,0,1,1,2,1.9386127332349894e-8
cat,0,2,1,0,0,1,2,0,1.9386127332349894e-8
cat,0,2,1,0,0,1,2,1,1.9386127332349894e-8
cat,0,2,1,0,0,1,2,2,1.9386127332349894e-8
cat,0,2,1,0,0,2,0,0,1.9386127332349894e-8
cat,0,2,1,0,0,2,0,1,1.9386127332349894e-8
cat,0,2,1,0,0,2,0,2,1.9386127332349894e-8
cat,0,2,1,0,0,2,1,0,1.9386127332349894e-8
cat,0,2,1,0,0,2,1,1,1.9386127332349894e-8
cat,0,2,1,0,0,2,1,2,1.9386127332349894e-8
cat,0,2,1,0,0,2,2,0,1.9386127332349894e-8
cat,0,2,1,0,0,2,2,1,1.9386127332349894e-8
cat,0,2,1,0,0,2,2,2,1.9386127332349894e-8
cat,0,2,1,0,1,0,0,0,1.9386127332349894e-8
cat,0,2,1,0,1,0,0,1,1.9386127332349894e-8
cat,0,2,1,0,1,0,0,2,1.9386127332349894e-8
cat,0,2,1,0,1,0,1,0,1.9386127332349894e-8
cat,0,2,1,0,1,0,1,1,1.9386127332349894e-8
cat,0,2,1,0,1,0,1,2,1.9386127332349894e-8
cat,0,2,1,0,1,0,2,0,1.9386127332349894e-8
cat,0,2,1,0,1,0,2,1,1.9386127332349894e-8
cat,0,2,1,0,1,0,2,2,1.9386127332349894e-8
cat,0,2,1,0,1,1,0,0,1.9386127332349894e-8
cat,0,2,1,0,1,1,0,1,1.9386127332349894e-8
cat,0,2,1,0,1,1,0,2,1.9386127332349894e-8
cat,0,2,1,0,1,1,1,0,1.9386127332349894e-8
cat,0,2,1,0,1,1,1,1,1.9386127332349894e-8
cat,0,2,1,0,1,1,1,2,1.9386127332349894e-8
cat,0,2,1,0,1,1,2,0,1.9386127332349894e-8
cat,0,2,1,0,1,1,2,1,1.9386127332349894e-8
cat,0,2,1,0,1,1,2,2,1.9386127332349894e-8
cat,0,2,1,0,1,2,0,0,1.9386127332349894e-8
cat,0,2,1,0,1,2,0,1,1.9386127332349894e-8
cat,0,2,1,0,1,2,0,2,1.9386127332349894e-8
cat,0,2,1,0,1,2,1,0,1.9386127332349894e-8
cat,0,2,1,0,1,2,1,1,1.9386127332349894e-8
cat,0,2,1,0,1,2,1,2,1.9386127332349894e-8
cat,0,2,1,0,1,2,2,0,1.9386127332349894e-8
cat,0,2,1,0,1,2,2,1,1.9386127332349894e-8
cat,0,2,1,0,1,2,2,2,1.9386127332349894e-8
cat,0,2,1,0,2,0,0,0,1.9386127332349894e-8
cat,0,2,1,0,2,0,0,1,1.9386127332349894e-8
cat,0,2,1,0,2,0,0,2,1.9386127332349894e-8
cat,0,2,1,0,2,0,1,0,1.9386127332349894e-8
cat,0,2,1,0,2,0,1,1,1.9386127332349894e-8
cat,0,2,1,0,2,0,1,2,1.9386127332349894e-8
cat,0,2,1,0,2,0,2,0,1.9386127332349894e-8
cat,0,2,1,0,2,0,2,1,1.9386127332349894e-8
cat,0,2,1,0,2,0,2,2,1.9386127332349894e-8
cat,0,2,1,0,2,1,0,0,1.9386127332349894e-8
cat,0,2,1,0,2,1,0,1,1.9386127332349894e-8
cat,0,2,1,0,2,1,0,2,1.9386127332349894e-8
cat,0,2,1,0,2,1,1,0,1.9386127332349894e-8
cat,0,2,1,0,2,1,1,1,1.9386127332349894e-8
cat,0,2,1,0,2,1,1,2,1.9386127332349894e-8
cat,0,2,1,0,2,1,2,0,1.9386127332349894e-8
cat,0,2,1,0,2,1,2,1,1.9386127332349894e-8
cat,0,2,1,0,2,1,2,2,1.9386127332349894e-8
cat,0,2,1,0,2,2,0,0,1.9386127332349894e-8
cat,0,2,1,0,2,2,0,1,1.9386127332349894e-8
cat,0,2,1,0,2,2,0,2,1.9386127332349894e-8
cat,0,2,1,0,2,2,1,0,1.9386127332349894e-8
cat,0,2,1,0,2,2,1,1,1.9386127332349894e-8
cat,0,2,1,0,2,2,1,2,1.9386127332349894e-8
cat,0,2,1,0,2,2,2,0,1.9386127332349894e-8
cat,0,2,1,0,2,2,2,1,1.9386127332349894e-8
cat,0,2,1,0,2,2,2,2,1.9386127332349894e-8
cat,0,2,1,1,0,0,0,0,7.911413031230831e-8
cat,0,2,1,1,0,0,0,1,7.911413031230831e-8
cat,0,2,1,1,0,0,0,2,7.911413031230831e-8
cat,0,2,1,1,0,0,1,0,7.911413031230831e-8
cat,0,2,1,1,0,0,1,1,7.911413031230831e-8
cat,0,2,1,1,0,0,1,2,7.911413031230831e-8
cat,0,2,1,1,0,0,2,0,7.911413031230831e-8
cat,0,2,1,1,0,0,2,1,7.911413031230831e-8
cat,0,2,1,1,0,0,2,2,7.911413031230831e-8
cat,0,2,1,1,0,1,0,0,7.911413031230831e-8
cat,0,2,1,1,0,1,0,1,7.911413031230831e-8
cat,0,2,1,1,0,1,0,2,7.911413031230831e-8
cat,0,2,1,1,0,1,1,0,7.911413031230831e-8
cat,0,2,1,1,0,1,1,1,7.911413031230831e-8
cat,0,2,1,1,0,1,1,2,7.911413031230831e-8
cat,0,2,1,1,0,1,2,0,7.911413031230831e-8
cat,0,2,1,1,0,1,2,1,7.911413031230831e-8
cat,0,2,1,1,0,1,2,2,7.911413031230831e-8
cat,0,2,1,1,0,2,0,0,7.911413031230831e-8
cat,0,2,1,1,0,2,0,1,7.911413031230831e-8
cat,0,2,1,1,0,2,0,2,7.911413031230831e-8
cat,0,2,1,1,0,2,1,0,7.911413031230831e-8
cat,0,2,1,1,0,2,1,1,7.911413031230831e-8
cat,0,2,1,1,0,2,1,2,7.911413031230831e-8
cat,0,2,1,1,0,2,2,0,7.911413031230831e-8
cat,0,2,1,1,0,2,2,1,7.911413031230831e-8
cat,0,2,1,1,0,2,2,2,7.911413031230831e-8
cat,0,2,1,1,1,0,0,0,7.911413031230831e-8
cat,0,2,1,1,1,0,0,1,7.911413031230831e-8
cat,0,2,1,1,1,0,0,2,7.911413031230831e-8
cat,0,2,1,1,1,0,1,0,7.911413031230831e-8
cat,0,2,1,1,1,0,1,1,7.911413031230831e-8
cat,0,2,1,1,1,0,1,2,7.911413031230831e-8
cat,0,2,1,1,1,0,2,0,7.911413031230831e-8
cat,0,2,1,1,1,0,2,1,7.911413031230831e-8
cat,0,2,1,1,1,0,2,2,7.911413031230831e-8
cat,0,2,1,1,1,1,0,0,7.911413031230831e-8
cat,0,2,1,1,1,1,0,1,7.911413031230831e-8
cat,0,2,1,1,1,1,0,2,7.911413031230831e-8
cat,0,2,1,1,1,1,1,0,7.911413031230831e-8
cat,0,2,1,1,1,1,1,1,7.911413031230831e-8
cat,0,2,1,1,1,1,1,2,7.911413031230831e-8
cat,0,2,1,1,1,1,2,0,7.911413031230831e-8
cat,0,2,1,1,1,1,2,1,7.911413031230831e-8
cat,0,2,1,1,1,1,2,2,7.911413031230831e-8
cat,0,2,1,1,1,2,0,0,7.911413031230831e-8
cat,0,2,1,1,1,2,0,1,7.911413031230831e-8
cat,0,2,1,1,1,2,0,2,7.911413031230831e-8
cat,0,2,1,1,1,2,1,0,7.911413031230831e-8
cat,0,2,1,1,1,2,1,1,7.911413031230831e-8
cat,0,2,1,1,1,2,1,2,7.911413031230831e-8
cat,0,2,1,1,1,2,2,0,7.911413031230831e-8
cat,0,2,1,1,1,2,2,1,7.911413031230831e-8
cat,0,2,1,1,1,2,2,2,7.911413031230831e-8
cat,0,2,1,1,2,0,0,0,7.911413031230831e-8
cat,0,2,1,1,2,0,0,1,7.911413031230831e-8
cat,0,2,1,1,2,0,0,2,7.911413031230831e-8
cat,0,2,1,1,2,0,1,0,7.911413031230831e-8
cat,0,2,1,1,2,0,1,1,7.911413031230831e-8
cat,0,2,1,1,2,0,1,2,7.911413031230831e-8
cat,0,2,1,1,2,0,2,0,7.911413031230831e-8
cat,0,2,1,1,2,0,2,1,7.911413031230831e-8
cat,0,2,1,1,2,0,2,2,7.911413031230831e-8
cat,0,2,1,1,2,1,0,0,7.911413031230831e-8
cat,0,2,1,1,2,1,0,1,7.911413031230831e-8
cat,0,2,1,1,2,1,0,2,7.911413031230831e-8
cat,0,2,1,1,2,1,1,0,7.911413031230831e-8
cat,0,2,1,1,2,1,1,1,7.911413031230831e-8
cat,0,2,1,1,2,1,1,2,7.911413031230831e-8
cat,0,2,1,1,2,1,2,0,7.911413031230831e-8
cat,0,2,1,1,2,1,2,1,7.911413031230831e-8
cat,0,2,1,1,2,1,2,2,7.911413031230831e-8
cat,0,2,1,1,2,2,0,0,7.911413031230831e-8
cat,0,2,1,1,2,2,0,1,7.911413031230831e-8
cat,0,2,1,1,2,2,0,2,7.911413031230831e-8
cat,0,2,1,1,2,2,1,0,7.911413031230831e-8
cat,0,2,1,1,2,2,1,1,7.911413031230831e-8
cat,0,2,1,1,2,2,1,2,7.911413031230831e-8
cat,0,2,1,1,2,2,2,0,7.911413031230831e-8
cat,0,2,1,1,2,2,2,1,7.911413031230831e-8
cat,0,2,1,1,2,2,2,2,7.911413031230831e-8
cat,0,2,1,2,0,0,0,0,1.9174586899234564e-8
cat,0,2,1,2,0,0,0,1,1.9174586899234564e-8
cat,0,2,1,2,0,0,0,2,1.9174586899234564e-8
cat,0,2,1,2,0,0,1,0,1.9174586899234564e-8
cat,0,2,1,2,0,0,1,1,1.9174586899234564e-8
cat,0,2,1,2,0,0,1,2,1.9174586899234564e-8
cat,0,2,1,2,0,0,2,0,1.9174586899234564e-8
cat,0,2,1,2,0,0,2,1,1.9174586899234564e-8
cat,0,2,1,2,0,0,2,2,1.9174586899234564e-8
cat,0,2,1,2,0,1,0,0,1.9174586899234564e-8
cat,0,2,1,2,0,1,0,1,1.9174586899234564e-8
cat,0,2,1,2,0,1,0,2,1.9174586899234564e-8
cat,0,2,1,2,0,1,1,0,1.9174586899234564e-8
cat,0,2,1,2,0,1,1,1,1.9174586899234564e-8
cat,0,2,1,2,0,1,1,2,1.9174586899234564e-8
cat,0,2,1,2,0,1,2,0,1.9174586899234564e-8
cat,0,2,1,2,0,1,2,1,1.9174586899234564e-8
cat,0,2,1,2,0,1,2,2,1.9174586899234564e-8
cat,0,2,1,2,0,2,0,0,1.9174586899234564e-8
cat,0,2,1,2,0,2,0,1,1.9174586899234564e-8
cat,0,2,1,2,0,2,0,2,1.9174586899234564e-8
cat,0,2,1,2,0,2,1,0,1.9174586899234564e-8
cat,0,2,1,2,0,2,1,1,1.9174586899234564e-8
cat,0,2,1,2,0,2,1,2,1.9174586899234564e-8
cat,0,2,1,2,0,2,2,0,1.9174586899234564e-8
cat,0,2,1,2,0,2,2,1,1.9174586899234564e-8
cat,0,2,1,2,0,2,2,2,1.9174586899234564e-8
cat,0,2,1,2,1,0,0,0,1.9174586899234564e-8
cat,0,2,1,2,1,0,0,1,1.9174586899234564e-8
cat,0,2,1,2,1,0,0,2,1.9174586899234564e-8
cat,0,2,1,2,1,0,1,0,1.9174586899234564e-8
cat,0,2,1,2,1,0,1,1,1.9174586899234564e-8
cat,0,2,1,2,1,0,1,2,1.9174586899234564e-8
cat,0,2,1,2,1,0,2,0,1.9174586899234564e-8
cat,0,2,1,2,1,0,2,1,1.9174586899234564e-8
cat,0,2,1,2,1,0,2,2,1.9174586899234564e-8
cat,0,2,1,2,1,1,0,0,1.9174586899234564e-8
cat,0,2,1,2,1,1,0,1,1.9174586899234564e-8
cat,0,2,1,2,1,1,0,2,1.9174586899234564e-8
cat,0,2,1,2,1,1,1,0,1.9174586899234564e-8
cat,0,2,1,2,1,1,1,1,1.9174586899234564e-8
cat,0,2,1,2,1,1,1,2,1.9174586899234564e-8
cat,0,2,1,2,1,1,2,0,1.9174586899234564e-8
cat,0,2,1,2,1,1,2,1,1.9174586899234564e-8
cat,0,2,1,2,1,1,2,2,1.9174586899234564e-8
cat,0,2,1,2,1,2,0,0,1.9174586899234564e-8
cat,0,2,1,2,1,2,0,1,1.9174586899234564e-8
cat,0,2,1,2,1,2,0,2,1.9174586899234564e-8
cat,0,2,1,2,1,2,1,0,1.9174586899234564e-8
cat,0,2,1,2,1,2,1,1,1.9174586899234564e-8
cat,0,2,1,2,1,2,1,2,1.9174586899234564e-8
cat,0,2,1,2,1,2,2,0,1.9174586899234564e-8
cat,0,2,1,2,1,2,2,1,1.9174586899234564e-8
cat,0,2,1,2,1,2,2,2,1.9174586899234564e-8
cat,0,2,1,2,2,0,0,0,1.9174586899234564e-8
cat,0,2,1,2,2,0,0,1,1.9174586899234564e-8
cat,0,2,1,2,2,0,0,2,1.9174586899234564e-8
cat,0,2,1,2,2,0,1,0,1.9174586899234564e-8
cat,0,2,1,2,2,0,1,1,1.9174586899234564e-8
cat,0,2,1,2,2,0,1,2,1.9174586899234564e-8
cat,0,2,1,2,2,0,2,0,1.9174586899234564e-8
cat,0,2,1,2,2,0,2,1,1.9174586899234564e-8
cat,0,2,1,2,2,0,2,2,1.9174586899234564e-8
cat,0,2,1,2,2,1,0,0,1.9174586899234564e-8
cat,0,2,1,2,2,1,0,1,1.9174586899234564e-8
cat,0,2,1,2,2,1,0,2,1.9174586899234564e-8
cat,0,2,1,2,2,1,1,0,1.9174586899234564e-8
