category,hairy,big,hard,fast,fierce,striped,strong,prob
bear,1,0,0,2,2,0,0,3.162903892955898e-7
bear,1,0,0,2,2,0,1,0.0000015515863971289902
bear,1,0,0,2,2,0,2,0.0000036808009620470847
bear,1,0,0,2,2,1,0,3.162903892955898e-7
bear,1,0,0,2,2,1,1,0.0000015515863971289902
bear,1,0,0,2,2,1,2,0.0000036808009620470847
bear,1,0,0,2,2,2,0,3.162903892955898e-7
bear,1,0,0,2,2,2,1,0.0000015515863971289902
bear,1,0,0,2,2,2,2,0.0000036808009620470847
bear,1,0,1,0,0,0,0,2.187197866934894e-8
bear,1,0,1,0,0,0,1,1.068710975676651e-7
bear,1,0,1,0,0,0,2,2.5290676824052224e-7
bear,1,0,1,0,0,1,0,2.187197866934894e-8
bear,1,0,1,0,0,1,1,1.068710975676651e-7
bear,1,0,1,0,0,1,2,2.5290676824052224e-7
bear,1,0,1,0,0,2,0,2.187197866934894e-8
bear,1,0,1,0,0,2,1,1.068710975676651e-7
bear,1,0,1,0,0,2,2,2.5290676824052224e-7
bear,1,0,1,0,1,0,0,7.055919934856343e-8
bear,1,0,1,0,1,0,1,3.453296094055783e-7
bear,1,0,1,0,1,0,2,8.180394648077633e-7
bear,1,0,1,0,1,1,0,7.055919934856343e-8
bear,1,0,1,0,1,1,1,3.453296094055783e-7
bear,1,0,1,0,1,1,2,8.180394648077633e-7
bear,1,0,1,0,1,2,0,7.055919934856343e-8
bear,1,0,1,0,1,2,1,3.453296094055783e-7
bear,1,0,1,0,1,2,2,8.180394648077633e-7
bear,1,0,1,0,2,0,0,3.162903892955898e-7
bear,1,0,1,0,2,0,1,0.0000015515863971289902
bear,1,0,1,0,2,0,2,0.0000036808009620470847
bear,1,0,1,0,2,1,0,3.162903892955898e-7
bear,1,0,1,0,2,1,1,0.0000015515863971289902
bear,1,0,1,0,2,1,2,0.0000036808009620470847
bear,1,0,1,0,2,2,0,3.162903892955898e-7
bear,1,0,1,0,2,2,1,0.0000015515863971289902
bear,1,0,1,0,2,2,2,0.0000036808009620470847
bear,1,0,1,1,0,0,0,2.187197866934894e-8
bear,1,0,1,1,0,0,1,1.068710975676651e-7
bear,1,0,1,1,0,0,2,2.5290676824052224e-7
bear,1,0,1,1,0,1,0,2.187197866934894e-8
bear,1,0,1,1,0,1,1,1.068710975676651e-7
bear,1,0,1,1,0,1,2,2.5290676824052224e-7
bear,1,0,1,1,0,2,0,2.187197866934894e-8
bear,1,0,1,1,0,2,1,1.068710975676651e-7
bear,1,0,1,1,0,2,2,2.5290676824052224e-7
bear,1,0,1,1,1,0,0,7.055919934856343e-8
bear,1,0,1,1,1,0,1,3.453296094055783e-7
bear,1,0,1,1,1,0,2,8.180394648077633e-7
bear,1,0,1,1,1,1,0,7.055919934856343e-8
bear,1,0,1,1,1,1,1,3.453296094055783e-7
bear,1,0,1,1,1,1,2,8.180394648077633e-7
bear,1,0,1,1,1,2,0,7.055919934856343e-8
bear,1,0,1,1,1,2,1,3.453296094055783e-7
bear,1,0,1,1,1,2,2,8.180394648077633e-7
bear,1,0,1,1,2,0,0,3.162903892955898e-7
bear,1,0,1,1,2,0,1,0.0000015515863971289902
bear,1,0,1,1,2,0,2,0.0000036808009620470847
bear,1,0,1,1,2,1,0,3.162903892955898e-7
bear,1,0,1,1,2,1,1,0.0000015515863971289902
bear,1,0,1,1,2,1,2,0.0000036808009620470847
bear,1,0,1,1,2,2,0,3.162903892955898e-7
bear,1,0,1,1,2,2,1,0.0000015515863971289902
bear,1,0,1,1,2,2,2,0.0000036808009620470847
bear,1,0,1,2,0,0,0,2.187197866934894e-8
bear,1,0,1,2,0,0,1,1.068710975676651e-7
bear,1,0,1,2,0,0,2,2.5290676824052224e-7
bear,1,0,1,2,0,1,0,2.187197866934894e-8
bear,1,0,1,2,0,1,1,1.068710975676651e-7
bear,1,0,1,2,0,1,2,2.5290676824052224e-7
bear,1,0,1,2,0,2,0,2.187197866934894e-8
bear,1,0,1,2,0,2,1,1.068710975676651e-7
bear,1,0,1,2,0,2,2,2.5290676824052224e-7
bear,1,0,1,2,1,0,0,7.055919934856343e-8
bear,1,0,1,2,1,0,1,3.453296094055783e-7
bear,1,0,1,2,1,0,2,8.180394648077633e-7
bear,1,0,1,2,1,1,0,7.055919934856343e-8
bear,1,0,1,2,1,1,1,3.453296094055783e-7
bear,1,0,1,2,1,1,2,8.180394648077633e-7
bear,1,0,1,2,1,2,0,7.055919934856343e-8
bear,1,0,1,2,1,2,1,3.453296094055783e-7
bear,1,0,1,2,1,2,2,8.180394648077633e-7
bear,1,0,1,2,2,0,0,3.162903892955898e-7
bear,1,0,1,2,2,0,1,0.0000015515863971289902
bear,1,0,1,2,2,0,2,0.0000036808009620470847
bear,1,0,1,2,2,1,0,3.162903892955898e-7
bear,1,0,1,2,2,1,1,0.0000015515863971289902
bear,1,0,1,2,2,1,2,0.0000036808009620470847
bear,1,0,1,2,2,2,0,3.162903892955898e-7
bear,1,0,1,2,2,2,1,0.0000015515863971289902
bear,1,0,1,2,2,2,2,0.0000036808009620470847
bear,1,0,2,0,0,0,0,2.187197866934894e-8
bear,1,0,2,0,0,0,1,1.068710975676651e-7
bear,1,0,2,0,0,0,2,2.5290676824052224e-7
bear,1,0,2,0,0,1,0,2.187197866934894e-8
bear,1,0,2,0,0,1,1,1.068710975676651e-7
bear,1,0,2,0,0,1,2,2.5290676824052224e-7
bear,1,0,2,0,0,2,0,2.187197866934894e-8
bear,1,0,2,0,0,2,1,1.068710975676651e-7
bear,1,0,2,0,0,2,2,2.5290676824052224e-7
bear,1,0,2,0,1,0,0,7.055919934856343e-8
bear,1,0,2,0,1,0,1,3.453296094055783e-7
bear,1,0,2,0,1,0,2,8.180394648077633e-7
bear,1,0,2,0,1,1,0,7.055919934856343e-8
bear,1,0,2,0,1,1,1,3.453296094055783e-7
bear,1,0,2,0,1,1,2,8.180394648077633e-7
bear,1,0,2,0,1,2,0,7.055919934856343e-8
bear,1,0,2,0,1,2,1,3.453296094055783e-7
bear,1,0,2,0,1,2,2,8.180394648077633e-7
bear,1,0,2,0,2,0,0,3.162903892955898e-7
bear,1,0,2,0,2,0,1,0.0000015515863971289902
bear,1,0,2,0,2,0,2,0.0000036808009620470847
bear,1,0,2,0,2,1,0,3.162903892955898e-7
bear,1,0,2,0,2,1,1,0.0000015515863971289902
bear,1,0,2,0,2,1,2,0.0000036808009620470847
bear,1,0,2,0,2,2,0,3.162903892955898e-7
bear,1,0,2,0,2,2,1,0.0000015515863971289902
bear,1,0,2,0,2,2,2,0.0000036808009620470847
bear,1,0,2,1,0,0,0,2.187197866934894e-8
bear,1,0,2,1,0,0,1,1.068710975676651e-7
bear,1,0,2,1,0,0,2,2.5290676824052224e-7
bear,1,0,2,1,0,1,0,2.187197866934894e-8
bear,1,0,2,1,0,1,1,1.068710975676651e-7
bear,1,0,2,1,0,1,2,2.5290676824052224e-7
bear,1,0,2,1,0,2,0,2.187197866934894e-8
bear,1,0,2,1,0,2,1,1.068710975676651e-7
bear,1,0,2,1,0,2,2,2.5290676824052224e-7
bear,1,0,2,1,1,0,0,7.055919934856343e-8
bear,1,0,2,1,1,0,1,3.453296094055783e-7
bear,1,0,2,1,1,0,2,8.180394648077633e-7
bear,1,0,2,1,1,1,0,7.055919934856343e-8
bear,1,0,2,1,1,1,1,3.453296094055783e-7
bear,1,0,2,1,1,1,2,8.180394648077633e-7
bear,1,0,2,1,1,2,0,7.055919934856343e-8
bear,1,0,2,1,1,2,1,3.453296094055783e-7
bear,1,0,2,1,1,2,2,8.180394648077633e-7
bear,1,0,2,1,2,0,0,3.162903892955898e-7
bear,1,0,2,1,2,0,1,0.0000015515863971289902
bear,1,0,2,1,2,0,2,0.0000036808009620470847
bear,1,0,2,1,2,1,0,3.162903892955898e-7
bear,1,0,2,1,2,1,1,0.0000015515863971289902
bear,1,0,2,1,2,1,2,0.0000036808009620470847
bear,1,0,2,1,2,2,0,3.162903892955898e-7
bear,1,0,2,1,2,2,1,0.0000015515863971289902
bear,1,0,2,1,2,2,2,0.0000036808009620470847
bear,1,0,2,2,0,0,0,2.187197866934894e-8
bear,1,0,2,2,0,0,1,1.068710975676651e-7
bear,1,0,2,2,0,0,2,2.5290676824052224e-7
bear,1,0,2,2,0,1,0,2.187197866934894e-8
bear,1,0,2,2,0,1,1,1.068710975676651e-7
bear,1,0,2,2,0,1,2,2.5290676824052224e-7
bear,1,0,2,2,0,2,0,2.187197866934894e-8
bear,1,0,2,2,0,2,1,1.068710975676651e-7
bear,1,0,2,2,0,2,2,2.5290676824052224e-7
bear,1,0,2,2,1,0,0,7.055919934856343e-8
bear,1,0,2,2,1,0,1,3.453296094055783e-7
bear,1,0,2,2,1,0,2,8.180394648077633e-7
bear,1,0,2,2,1,1,0,7.055919934856343e-8
bear,1,0,2,2,1,1,1,3.453296094055783e-7
bear,1,0,2,2,1,1,2,8.180394648077633e-7
bear,1,0,2,2,1,2,0,7.055919934856343e-8
bear,1,0,2,2,1,2,1,3.453296094055783e-7
bear,1,0,2,2,1,2,2,8.180394648077633e-7
bear,1,0,2,2,2,0,0,3.162903892955898e-7
bear,1,0,2,2,2,0,1,0.0000015515863971289902
bear,1,0,2,2,2,0,2,0.0000036808009620470847
bear,1,0,2,2,2,1,0,3.162903892955898e-7
bear,1,0,2,2,2,1,1,0.0000015515863971289902
bear,1,0,2,2,2,1,2,0.0000036808009620470847
bear,1,0,2,2,2,2,0,3.162903892955898e-7
bear,1,0,2,2,2,2,1,0.0000015515863971289902
bear,1,0,2,2,2,2,2,0.0000036808009620470847
bear,1,1,0,0,0,0,0,2.187197866934894e-8
bear,1,1,0,0,0,0,1,1.068710975676651e-7
bear,1,1,0,0,0,0,2,2.5290676824052224e-7
bear,1,1,0,0,0,1,0,2.187197866934894e-8
bear,1,1,0,0,0,1,1,1.068710975676651e-7
bear,1,1,0,0,0,1,2,2.5290676824052224e-7
bear,1,1,0,0,0,2,0,2.187197866934894e-8
bear,1,1,0,0,0,2,1,1.068710975676651e-7
bear,1,1,0,0,0,2,2,2.5290676824052224e-7
bear,1,1,0,0,1,0,0,7.055919934856343e-8
bear,1,1,0,0,1,0,1,3.453296094055783e-7
bear,1,1,0,0,1,0,2,8.180394648077633e-7
bear,1,1,0,0,1,1,0,7.055919934856343e-8
bear,1,1,0,0,1,1,1,3.453296094055783e-7
bear,1,1,0,0,1,1,2,8.180394648077633e-7
bear,1,1,0,0,1,2,0,7.055919934856343e-8
bear,1,1,0,0,1,2,1,3.453296094055783e-7
bear,1,1,0,0,1,2,2,8.180394648077633e-7
bear,1,1,0,0,2,0,0,3.162903892955898e-7
bear,1,1,0,0,2,0,1,0.0000015515863971289902
bear,1,1,0,0,2,0,2,0.0000036808009620470847
bear,1,1,0,0,2,1,0,3.162903892955898e-7
bear,1,1,0,0,2,1,1,0.0000015515863971289902
bear,1,1,0,0,2,1,2,0.0000036808009620470847
bear,1,1,0,0,2,2,0,3.162903892955898e-7
bear,1,1,0,0,2,2,1,0.0000015515863971289902
bear,1,1,0,0,2,2,2,0.0000036808009620470847
bear,1,1,0,1,0,0,0,2.187197866934894e-8
bear,1,1,0,1,0,0,1,1.068710975676651e-7
bear,1,1,0,1,0,0,2,2.5290676824052224e-7
bear,1,1,0,1,0,1,0,2.187197866934894e-8
bear,1,1,0,1,0,1,1,1.068710975676651e-7
bear,1,1,0,1,0,1,2,2.5290676824052224e-7
bear,1,1,0,1,0,2,0,2.187197866934894e-8
bear,1,1,0,1,0,2,1,1.068710975676651e-7
bear,1,1,0,1,0,2,2,2.5290676824052224e-7
bear,1,1,0,1,1,0,0,7.055919934856343e-8
bear,1,1,0,1,1,0,1,3.453296094055783e-7
bear,1,1,0,1,1,0,2,8.180394648077633e-7
bear,1,1,0,1,1,1,0,7.055919934856343e-8
bear,1,1,0,1,1,1,1,3.453296094055783e-7
bear,1,1,0,1,1,1,2,8.180394648077633e-7
bear,1,1,0,1,1,2,0,7.055919934856343e-8
bear,1,1,0,1,1,2,1,3.453296094055783e-7
bear,1,1,0,1,1,2,2,8.180394648077633e-7
bear,1,1,0,1,2,0,0,3.162903892955898e-7
bear,1,1,0,1,2,0,1,0.0000015515863971289902
bear,1,1,0,1,2,0,2,0.0000036808009620470847
bear,1,1,0,1,2,1,0,3.162903892955898e-7
bear,1,1,0,1,2,1,1,0.0000015515863971289902
bear,1,1,0,1,2,1,2,0.0000036808009620470847
bear,1,1,0,1,2,2,0,3.162903892955898e-7
bear,1,1,0,1,2,2,1,0.0000015515863971289902
bear,1,1,0,1,2,2,2,0.0000036808009620470847
bear,1,1,0,2,0,0,0,2.187197866934894e-8
bear,1,1,0,2,0,0,1,1.068710975676651e-7
bear,1,1,0,2,0,0,2,2.5290676824052224e-7
bear,1,1,0,2,0,1,0,2.187197866934894e-8
bear,1,1,0,2,0,1,1,1.068710975676651e-7
bear,1,1,0,2,0,1,2,2.5290676824052224e-7
bear,1,1,0,2,0,2,0,2.187197866934894e-8
bear,1,1,0,2,0,2,1,1.068710975676651e-7
bear,1,1,0,2,0,2,2,2.5290676824052224e-7
bear,1,1,0,2,1,0,0,7.055919934856343e-8
bear,1,1,0,2,1,0,1,3.453296094055783e-7
bear,1,1,0,2,1,0,2,8.180394648077633e-7
bear,1,1,0,2,1,1,0,7.055919934856343e-8
bear,1,1,0,2,1,1,1,3.453296094055783e-7
bear,1,1,0,2,1,1,2,8.180394648077633e-7
bear,1,1,0,2,1,2,0,7.055919934856343e-8
bear,1,1,0,2,1,2,1,3.453296094055783e-7
bear,1,1,0,2,1,2,2,8.180394648077633e-7
bear,1,1,0,2,2,0,0,3.162903892955898e-7
bear,1,1,0,2,2,0,1,0.0000015515863971289902
bear,1,1,0,2,2,0,2,0.0000036808009620470847
bear,1,1,0,2,2,1,0,3.162903892955898e-7
bear,1,1,0,2,2,1,1,0.0000015515863971289902
bear,1,1,0,2,2,1,2,0.0000036808009620470847
bear,1,1,0,2,2,2,0,3.162903892955898e-7
bear,1,1,0,2,2,2,1,0.0000015515863971289902
bear,1,1,0,2,2,2,2,0.0000036808009620470847
bear,1,1,1,0,0,0,0,2.187197866934894e-8
bear,1,1,1,0,0,0,1,1.068710975676651e-7
bear,1,1,1,0,0,0,2,2.5290676824052224e-7
bear,1,1,1,0,0,1,0,2.187197866934894e-8
bear,1,1,1,0,0,1,1,1.068710975676651e-7
bear,1,1,1,0,0,1,2,2.5290676824052224e-7
bear,1,1,1,0,0,2,0,2.187197866934894e-8
bear,1,1,1,0,0,2,1,1.068710975676651e-7
bear,1,1,1,0,0,2,2,2.5290676824052224e-7
bear,1,1,1,0,1,0,0,7.055919934856343e-8
bear,1,1,1,0,1,0,1,3.453296094055783e-7
bear,1,1,1,0,1,0,2,8.180394648077633e-7
bear,1,1,1,0,1,1,0,7.055919934856343e-8
bear,1,1,1,0,1,1,1,3.453296094055783e-7
bear,1,1,1,0,1,1,2,8.180394648077633e-7
bear,1,1,1,0,1,2,0,7.055919934856343e-8
bear,1,1,1,0,1,2,1,3.453296094055783e-7
bear,1,1,1,0,1,2,2,8.180394648077633e-7
bear,1,1,1,0,2,0,0,3.162903892955898e-7
bear,1,1,1,0,2,0,1,0.0000015515863971289902
bear,1,1,1,0,2,0,2,0.0000036808009620470847
bear,1,1,1,0,2,1,0,3.162903892955898e-7
bear,1,1,1,0,2,1,1,0.0000015515863971289902
bear,1,1,1,0,2,1,2,0.0000036808009620470847
bear,1,1,1,0,2,2,0,3.162903892955898e-7
bear,1,1,1,0,2,2,1,0.0000015515863971289902
bear,1,1,1,0,2,2,2,0.0000036808009620470847
bear,1,1,1,1,0,0,0,2.187197866934894e-8
bear,1,1,1,1,0,0,1,1.068710975676651e-7
bear,1,1,1,1,0,0,2,2.5290676824052224e-7
bear,1,1,1,1,0,1,0,2.187197866934894e-8
bear,1,1,1,1,0,1,1,1.068710975676651e-7
bear,1,1,1,1,0,1,2,2.5290676824052224e-7
bear,1,1,1,1,0,2,0,2.187197866934894e-8
bear,1,1,1,1,0,2,1,1.068710975676651e-7
bear,1,1,1,1,0,2,2,2.5290676824052224e-7
bear,1,1,1,1,1,0,0,7.055919934856343e-8
bear,1,1,1,1,1,0,1,3.453296094055783e-7
bear,1,1,1,1,1,0,2,8.180394648077633e-7
bear,1,1,1,1,1,1,0,7.055919934856343e-8
bear,1,1,1,1,1,1,1,3.453296094055783e-7
bear,1,1,1,1,1,1,2,8.180394648077633e-7
bear,1,1,1,1,1,2,0,7.055919934856343e-8
bear,1,1,1,1,1,2,1,3.453296094055783e-7
bear,1,1,1,1,1,2,2,8.180394648077633e-7
bear,1,1,1,1,2,0,0,3.162903892955898e-7
bear,1,1,1,1,2,0,1,0.0000015515863971289902
bear,1,1,1,1,2,0,2,0.0000036808009620470847
bear,1,1,1,1,2,1,0,3.162903892955898e-7
bear,1,1,1,1,2,1,1,0.0000015515863971289902
bear,1,1,1,1,2,1,2,0.0000036808009620470847
bear,1,1,1,1,2,2,0,3.162903892955898e-7
bear,1,1,1,1,2,2,1,0.0000015515863971289902
bear,1,1,1,1,2,2,2,0.0000036808009620470847
bear,1,1,1,2,0,0,0,2.187197866934894e-8
bear,1,1,1,2,0,0,1,1.068710975676651e-7
bear,1,1,1,2,0,0,2,2.5290676824052224e-7
bear,1,1,1,2,0,1,0,2.187197866934894e-8
bear,1,1,1,2,0,1,1,1.068710975676651e-7
bear,1,1,1,2,0,1,2,2.5290676824052224e-7
bear,1,1,1,2,0,2,0,2.187197866934894e-8
bear,1,1,1,2,0,2,1,1.068710975676651e-7
bear,1,1,1,2,0,2,2,2.5290676824052224e-7
bear,1,1,1,2,1,0,0,7.055919934856343e-8
bear,1,1,1,2,1,0,1,3.453296094055783e-7
bear,1,1,1,2,1,0,2,8.180394648077633e-7
bear,1,1,1,2,1,1,0,7.055919934856343e-8
bear,1,1,1,2,1,1,1,3.453296094055783e-7
bear,1,1,1,2,1,1,2,8.180394648077633e-7
bear,1,1,1,2,1,2,0,7.055919934856343e-8
bear,1,1,1,2,1,2,1,3.453296094055783e-7
bear,1,1,1,2,1,2,2,8.180394648077633e-7
bear,1,1,1,2,2,0,0,3.162903892955898e-7
bear,1,1,1,2,2,0,1,0.0000015515863971289902
bear,1,1,1,2,2,0,2,0.0000036808009620470847
bear,1,1,1,2,2,1,0,3.162903892955898e-7
bear,1,1,1,2,2,1,1,0.0000015515863971289902
bear,1,1,1,2,2,1,2,0.0000036808009620470847
bear,1,1,1,2,2,2,0,3.162903892955898e-7
bear,1,1,1,2,2,2,1,0.0000015515863971289902
bear,1,1,1,2,2,2,2,0.0000036808009620470847
bear,1,1,2,0,0,0,0,2.187197866934894e-8
bear,1,1,2,0,0,0,1,1.068710975676651e-7
bear,1,1,2,0,0,0,2,2.5290676824052224e-7
bear,1,1,2,0,0,1,0,2.187197866934894e-8
bear,1,1,2,0,0,1,1,1.068710975676651e-7
bear,1,1,2,0,0,1,2,2.5290676824052224e-7
bear,1,1,2,0,0,2,0,2.187197866934894e-8
bear,1,1,2,0,0,2,1,1.068710975676651e-7
bear,1,1,2,0,0,2,2,2.5290676824052224e-7
bear,1,1,2,0,1,0,0,7.055919934856343e-8
bear,1,1,2,0,1,0,1,3.453296094055783e-7
bear,1,1,2,0,1,0,2,8.180394648077633e-7
bear,1,1,2,0,1,1,0,7.055919934856343e-8
bear,1,1,2,0,1,1,1,3.453296094055783e-7
bear,1,1,2,0,1,1,2,8.180394648077633e-7
bear,1,1,2,0,1,2,0,7.055919934856343e-8
bear,1,1,2,0,1,2,1,3.453296094055783e-7
bear,1,1,2,0,1,2,2,8.180394648077633e-7
bear,1,1,2,0,2,0,0,3.162903892955898e-7
bear,1,1,2,0,2,0,1,0.0000015515863971289902
bear,1,1,2,0,2,0,2,0.0000036808009620470847
bear,1,1,2,0,2,1,0,3.162903892955898e-7
bear,1,1,2,0,2,1,1,0.0000015515863971289902
bear,1,1,2,0,2,1,2,0.0000036808009620470847
bear,1,1,2,0,2,2,0,3.162903892955898e-7
bear,1,1,2,0,2,2,1,0.0000015515863971289902
bear,1,1,2,0,2,2,2,0.0000036808009620470847
bear,1,1,2,1,0,0,0,2.187197866934894e-8
bear,1,1,2,1,0,0,1,1.068710975676651e-7
bear,1,1,2,1,0,0,2,2.5290676824052224e-7
bear,1,1,2,1,0,1,0,2.187197866934894e-8
bear,1,1,2,1,0,1,1,1.068710975676651e-7
bear,1,1,2,1,0,1,2,2.5290676824052224e-7
bear,1,1,2,1,0,2,0,2.187197866934894e-8
bear,1,1,2,1,0,2,1,1.068710975676651e-7
bear,1,1,2,1,0,2,2,2.5290676824052224e-7
bear,1,1,2,1,1,0,0,7.055919934856343e-8
bear,1,1,2,1,1,0,1,3.453296094055783e-7
bear,1,1,2,1,1,0,2,8.180394648077633e-7
bear,1,1,2,1,1,1,0,7.055919934856343e-8
bear,1,1,2,1,1,1,1,3.453296094055783e-7
bear,1,1,2,1,1,1,2,8.180394648077633e-7
bear,1,1,2,1,1,2,0,7.055919934856343e-8
bear,1,1,2,1,1,2,1,3.453296094055783e-7
bear,1,1,2,1,1,2,2,8.180394648077633e-7
bear,1,1,2,1,2,0,0,3.162903892955898e-7
bear,1,1,2,1,2,0,1,0.0000015515863971289902
bear,1,1,2,1,2,0,2,0.0000036808009620470847
bear,1,1,2,1,2,1,0,3.162903892955898e-7
bear,1,1,2,1,2,1,1,0.0000015515863971289902
bear,1,1,2,1,2,1,2,0.0000036808009620470847
bear,1,1,2,1,2,2,0,3.162903892955898e-7
bear,1,1,2,1,2,2,1,0.0000015515863971289902
bear,1,1,2,1,2,2,2,0.0000036808009620470847
bear,1,1,2,2,0,0,0,2.187197866934894e-8
bear,1,1,2,2,0,0,1,1.068710975676651e-7
bear,1,1,2,2,0,0,2,2.5290676824052224e-7
bear,1,1,2,2,0,1,0,2.187197866934894e-8
bear,1,1,2,2,0,1,1,1.068710975676651e-7
bear,1,1,2,2,0,1,2,2.5290676824052224e-7
bear,1,1,2,2,0,2,0,2.187197866934894e-8
bear,1,1,2,2,0,2,1,1.068710975676651e-7
bear,1,1,2,2,0,2,2,2.5290676824052224e-7
bear,1,1,2,2,1,0,0,7.055919934856343e-8
bear,1,1,2,2,1,0,1,3.453296094055783e-7
bear,1,1,2,2,1,0,2,8.180394648077633e-7
bear,1,1,2,2,1,1,0,7.055919934856343e-8
bear,1,1,2,2,1,1,1,3.453296094055783e-7
bear,1,1,2,2,1,1,2,8.180394648077633e-7
bear,1,1,2,2,1,2,0,7.055919934856343e-8
bear,1,1,2,2,1,2,1,3.453296094055783e-7
bear,1,1,2,2,1,2,2,8.180394648077633e-7
bear,1,1,2,2,2,0,0,3.162903892955898e-7
bear,1,1,2,2,2,0,1,0.0000015515863971289902
bear,1,1,2,2,2,0,2,0.0000036808009620470847
bear,1,1,2,2,2,1,0,3.162903892955898e-7
bear,1,1,2,2,2,1,1,0.0000015515863971289902
bear,1,1,2,2,2,1,2,0.0000036808009620470847
bear,1,1,2,2,2,2,0,3.162903892955898e-7
bear,1,1,2,2,2,2,1,0.0000015515863971289902
bear,1,1,2,2,2,2,2,0.0000036808009620470847
bear,1,2,0,0,0,0,0,2.187197866934894e-8
bear,1,2,0,0,0,0,1,1.068710975676651e-7
bear,1,2,0,0,0,0,2,2.5290676824052224e-7
bear,1,2,0,0,0,1,0,2.187197866934894e-8
bear,1,2,0,0,0,1,1,1.068710975676651e-7
bear,1,2,0,0,0,1,2,2.5290676824052224e-7
bear,1,2,0,0,0,2,0,2.187197866934894e-8
bear,1,2,0,0,0,2,1,1.068710975676651e-7
bear,1,2,0,0,0,2,2,2.5290676824052224e-7
bear,1,2,0,0,1,0,0,7.055919934856343e-8
bear,1,2,0,0,1,0,1,3.453296094055783e-7
bear,1,2,0,0,1,0,2,8.180394648077633e-7
bear,1,2,0,0,1,1,0,7.055919934856343e-8
bear,1,2,0,0,1,1,1,3.453296094055783e-7
bear,1,2,0,0,1,1,2,8.180394648077633e-7
bear,1,2,0,0,1,2,0,7.055919934856343e-8
bear,1,2,0,0,1,2,1,3.453296094055783e-7
bear,1,2,0,0,1,2,2,8.180394648077633e-7
bear,1,2,0,0,2,0,0,3.162903892955898e-7
bear,1,2,0,0,2,0,1,0.0000015515863971289902
bear,1,2,0,0,2,0,2,0.0000036808009620470847
bear,1,2,0,0,2,1,0,3.162903892955898e-7
bear,1,2,0,0,2,1,1,0.0000015515863971289902
bear,1,2,0,0,2,1,2,0.0000036808009620470847
bear,1,2,0,0,2,2,0,3.162903892955898e-7
bear,1,2,0,0,2,2,1,0.0000015515863971289902
bear,1,2,0,0,2,2,2,0.0000036808009620470847
bear,1,2,0,1,0,0,0,2.187197866934894e-8
bear,1,2,0,1,0,0,1,1.068710975676651e-7
bear,1,2,0,1,0,0,2,2.5290676824052224e-7
bear,1,2,0,1,0,1,0,2.187197866934894e-8
bear,1,2,0,1,0,1,1,1.068710975676651e-7
bear,1,2,0,1,0,1,2,2.5290676824052224e-7
bear,1,2,0,1,0,2,0,2.187197866934894e-8
bear,1,2,0,1,0,2,1,1.068710975676651e-7
bear,1,2,0,1,0,2,2,2.5290676824052224e-7
bear,1,2,0,1,1,0,0,7.055919934856343e-8
bear,1,2,0,1,1,0,1,3.453296094055783e-7
bear,1,2,0,1,1,0,2,8.180394648077633e-7
bear,1,2,0,1,1,1,0,7.055919934856343e-8
bear,1,2,0,1,1,1,1,3.453296094055783e-7
bear,1,2,0,1,1,1,2,8.180394648077633e-7
bear,1,2,0,1,1,2,0,7.055919934856343e-8
bear,1,2,0,1,1,2,1,3.453296094055783e-7
bear,1,2,0,1,1,2,2,8.180394648077633e-7
bear,1,2,0,1,2,0,0,3.162903892955898e-7
bear,1,2,0,1,2,0,1,0.0000015515863971289902
bear,1,2,0,1,2,0,2,0.0000036808009620470847
bear,1,2,0,1,2,1,0,3.162903892955898e-7
bear,1,2,0,1,2,1,1,0.0000015515863971289902
bear,1,2,0,1,2,1,2,0.0000036808009620470847
bear,1,2,0,1,2,2,0,3.162903892955898e-7
bear,1,2,0,1,2,2,1,0.0000015515863971289902
bear,1,2,0,1,2,2,2,0.0000036808009620470847
bear,1,2,0,2,0,0,0,2.187197866934894e-8
bear,1,2,0,2,0,0,1,1.068710975676651e-7
bear,1,2,0,2,0,0,2,2.5290676824052224e-7
bear,1,2,0,2,0,1,0,2.187197866934894e-8
bear,1,2,0,2,0,1,1,1.068710975676651e-7
bear,1,2,0,2,0,1,2,2.5290676824052224e-7
bear,1,2,0,2,0,2,0,2.187197866934894e-8
bear,1,2,0,2,0,2,1,1.068710975676651e-7
bear,1,2,0,2,0,2,2,2.5290676824052224e-7
bear,1,2,0,2,1,0,0,7.055919934856343e-8
bear,1,2,0,2,1,0,1,3.453296094055783e-7
bear,1,2,0,2,1,0,2,8.180394648077633e-7
bear,1,2,0,2,1,1,0,7.055919934856343e-8
bear,1,2,0,2,1,1,1,3.453296094055783e-7
bear,1,2,0,2,1,1,2,8.180394648077633e-7
bear,1,2,0,2,1,2,0,7.055919934856343e-8
bear,1,2,0,2,1,2,1,3.453296094055783e-7
bear,1,2,0,2,1,2,2,8.180394648077633e-7
bear,1,2,0,2,2,0,0,3.162903892955898e-7
bear,1,2,0,2,2,0,1,0.0000015515863971289902
bear,1,2,0,2,2,0,2,0.0000036808009620470847
bear,1,2,0,2,2,1,0,3.162903892955898e-7
bear,1,2,0,2,2,1,1,0.0000015515863971289902
bear,1,2,0,2,2,1,2,0.0000036808009620470847
bear,1,2,0,2,2,2,0,3.162903892955898e-7
bear,1,2,0,2,2,2,1,0.0000015515863971289902
bear,1,2,0,2,2,2,2,0.0000036808009620470847
bear,1,2,1,0,0,0,0,2.187197866934894e-8
bear,1,2,1,0,0,0,1,1.068710975676651e-7
